Element Number	Bending Stress (MPa)
30720	0.65932
30721	0.65659
30722	0.65773
30723	0.65364
30724	0.65523
30725	0.64978
30726	0.65182
30727	0.64503
30728	0.64752
30729	0.63939
30730	0.64232
30731	0.63286
30732	0.63623
30733	0.62546
30734	0.62927
30735	0.6172
30736	0.62144
30737	0.60809
30738	0.61275
30739	0.59814
30740	0.60322
30741	0.58737
30742	0.59286
30743	0.57581
30744	0.58169
30745	0.56346
30746	0.56973
30747	0.55035
30748	0.557
30749	0.53651
30750	0.54352
30751	0.52195
30752	0.52932
30753	0.50672
30754	0.51442
30755	0.49085
30756	0.49887
30757	0.47436
30758	0.48268
30759	0.45731
30760	0.4659
30761	0.43972
30762	0.44858
30763	0.42165
30764	0.43075
30765	0.40315
30766	0.41246
30767	0.38428
30768	0.39376
30769	0.36508
30770	0.37472
30771	0.34565
30772	0.35539
30773	0.32598
30774	0.33584
30775	0.30618
30776	0.31609
30777	0.28632
30778	0.29625
30779	0.26652
30780	0.27641
30781	0.24687
30782	0.25667
30783	0.22745
30784	0.23713
30785	0.20833
30786	0.21785
30787	0.18961
30788	0.19892
30789	0.17139
30790	0.18043
30791	0.15376
30792	0.16249
30793	0.13682
30794	0.1452
30795	0.12068
30796	0.12865
30797	0.10543
30798	0.11294
30799	9.1151e-002
30800	9.8165e-002
30801	7.7917e-002
30802	8.4398e-002
30803	7.1716e-002
30804	7.1716e-002
30805	8.4398e-002
30806	7.7917e-002
30807	9.8165e-002
30808	9.1151e-002
30809	0.11294
30810	0.10543
30811	0.12865
30812	0.12068
30813	0.1452
30814	0.13682
30815	0.16249
30816	0.15376
30817	0.18044
30818	0.17139
30819	0.19893
30820	0.18962
30821	0.21788
30822	0.20835
30823	0.23718
30824	0.22749
30825	0.25674
30826	0.24693
30827	0.27647
30828	0.26659
30829	0.29627
30830	0.28637
30831	0.31608
30832	0.30618
30833	0.3358
30834	0.32595
30835	0.35537
30836	0.34561
30837	0.37471
30838	0.36507
30839	0.39375
30840	0.38427
30841	0.41245
30842	0.40315
30843	0.43074
30844	0.42165
30845	0.44858
30846	0.43972
30847	0.4659
30848	0.45731
30849	0.48268
30850	0.47436
30851	0.49887
30852	0.49085
30853	0.51442
30854	0.50672
30855	0.52932
30856	0.52195
30857	0.54352
30858	0.53651
30859	0.557
30860	0.55035
30861	0.56973
30862	0.56346
30863	0.58169
30864	0.57581
30865	0.59286
30866	0.58737
30867	0.60322
30868	0.59814
30869	0.61275
30870	0.60809
30871	0.62144
30872	0.6172
30873	0.62927
30874	0.62546
30875	0.63623
30876	0.63286
30877	0.64232
30878	0.63939
30879	0.64752
30880	0.64503
30881	0.65182
30882	0.64978
30883	0.65523
30884	0.65364
30885	0.65773
30886	0.65659
30887	0.65932
30888	0.65864
30889	0.66001
30890	0.65978
30891	0.65978
30892	0.66001
30893	0.65864
30894	0.65932
30895	0.65659
30896	0.65773
30897	0.65364
30898	0.65523
30899	0.64978
30900	0.65182
30901	0.64503
30902	0.64752
30903	0.63939
30904	0.64232
30905	0.63286
30906	0.63623
30907	0.62546
30908	0.62927
30909	0.6172
30910	0.62144
30911	0.60809
30912	0.61275
30913	0.59814
30914	0.60322
30915	0.58737
30916	0.59286
30917	0.57581
30918	0.58169
30919	0.56346
30920	0.56973
30921	0.55035
30922	0.557
30923	0.53651
30924	0.54352
30925	0.52195
30926	0.52932
30927	0.50673
30928	0.51442
30929	0.49085
30930	0.49887
30931	0.47444
30932	0.48271
30933	0.45754
30934	0.46605
30935	0.43997
30936	0.44885
30937	0.43101
30938	0.3846
30939	0.39403
30940	0.36521
30941	0.37502
30942	0.3457
30943	0.35546
30944	0.32603
30945	0.33589
30946	0.30624
30947	0.31615
30948	0.28639
30949	0.29631
30950	0.26659
30951	0.27648
30952	0.24694
30953	0.25674
30954	0.22749
30955	0.23718
30956	0.20835
30957	0.21788
30958	0.18962
30959	0.19893
30960	0.17138
30961	0.18043
30962	0.15373
30963	0.16248
30964	0.13675
30965	0.14515
30966	0.12056
30967	0.12855
30968	0.10525
30969	0.11279
30970	9.0972e-002
30971	9.7982e-002
30972	8.425e-002
30973	6.5721e-002
30974	6.5723e-002
30975	6.5803e-002
30976	6.5803e-002
30977	7.3553e-002
30978	8.7452e-002
30979	8.0336e-002
30980	0.10298
30981	9.4889e-002
30982	0.11873
30983	0.11095
30984	0.13562
30985	0.12706
30986	0.15332
30987	0.14437
30988	0.17184
30989	0.16248
30990	0.19113
30991	0.1814
30992	0.21101
30993	0.20101
30994	0.23136
30995	0.22114
30996	0.25206
30997	0.24167
30998	0.273
30999	0.2625
31000	0.29409
31001	0.28353
31002	0.31524
31003	0.30466
31004	0.33635
31005	0.3258
31006	0.35735
31007	0.34687
31008	0.37816
31009	0.36779
31010	0.39871
31011	0.38847
31012	0.41892
31013	0.40886
31014	0.43875
31015	0.42889
31016	0.45812
31017	0.44849
31018	0.47699
31019	0.46762
31020	0.49531
31021	0.48622
31022	0.51303
31023	0.50425
31024	0.53011
31025	0.52165
31026	0.54652
31027	0.53841
31028	0.56223
31029	0.55447
31030	0.57719
31031	0.5698
31032	0.59138
31033	0.58438
31034	0.60478
31035	0.59818
31036	0.61736
31037	0.61117
31038	0.6291
31039	0.62334
31040	0.64
31041	0.63466
31042	0.65001
31043	0.64511
31044	0.65913
31045	0.65468
31046	0.66735
31047	0.66335
31048	0.67466
31049	0.67112
31050	0.68105
31051	0.67797
31052	0.6865
31053	0.68389
31054	0.69102
31055	0.68888
31056	0.69459
31057	0.69292
31058	0.69721
31059	0.69602
31060	0.69888
31061	0.69817
31062	0.6996
31063	0.69936
31064	0.69936
31065	0.6996
31066	0.69817
31067	0.69888
31068	0.69602
31069	0.69721
31070	0.69292
31071	0.69459
31072	0.68888
31073	0.69102
31074	0.68389
31075	0.6865
31076	0.67797
31077	0.68105
31078	0.67112
31079	0.67466
31080	0.66335
31081	0.66735
31082	0.65468
31083	0.65913
31084	0.64511
31085	0.65
31086	0.63465
31087	0.63999
31088	0.62334
31089	0.6291
31090	0.61117
31091	0.61736
31092	0.59818
31093	0.60478
31094	0.58438
31095	0.59138
31096	0.5698
31097	0.57719
31098	0.55447
31099	0.56223
31100	0.53841
31101	0.54652
31102	0.52165
31103	0.53011
31104	0.50425
31105	0.51303
31106	0.48622
31107	0.49531
31108	0.46762
31109	0.47699
31110	0.44849
31111	0.45812
31112	0.42889
31113	0.43875
31114	0.40886
31115	0.41892
31116	0.38847
31117	0.39871
31118	0.36779
31119	0.37816
31120	0.34687
31121	0.35735
31122	0.3258
31123	0.33635
31124	0.30466
31125	0.31524
31126	0.28353
31127	0.29409
31128	0.2625
31129	0.273
31130	0.24167
31131	0.25206
31132	0.22113
31133	0.23136
31134	0.201
31135	0.21101
31136	0.18137
31137	0.19111
31138	0.16234
31139	0.17178
31140	0.14404
31141	0.1531
31142	0.12657
31143	0.13519
31144	0.11002
31145	0.11817
31146	9.4549e-002
31147	0.10215
31148	8.0193e-002
31149	8.7228e-002
31150	6.7098e-002
31151	7.355e-002
31152	6.7093e-002
31153	6.7045e-002
31154	7.3466e-002
31155	0.44878
31156	0.42934
31157	0.43916
31158	8.744e-002
31159	8.0337e-002
31160	0.10253
31161	9.484e-002
31162	0.11868
31163	0.11049
31164	0.13562
31165	0.12706
31166	0.15332
31167	0.14437
31168	0.17184
31169	0.16248
31170	0.19113
31171	0.1814
31172	0.21101
31173	0.20101
31174	0.23136
31175	0.22114
31176	0.25205
31177	0.24167
31178	0.273
31179	0.2625
31180	0.29409
31181	0.28353
31182	0.31524
31183	0.30466
31184	0.33636
31185	0.32581
31186	0.35736
31187	0.34688
31188	0.37817
31189	0.36779
31190	0.3987
31191	0.38847
31192	0.41892
31193	0.40886
31194	0.43874
31195	0.42888
31196	0.45812
31197	0.44849
31198	0.47699
31199	0.46762
31200	0.49531
31201	0.48622
31202	0.51303
31203	0.50425
31204	0.53011
31205	0.52165
31206	0.54652
31207	0.53841
31208	0.56223
31209	0.55447
31210	0.57719
31211	0.5698
31212	0.59138
31213	0.58438
31214	0.60478
31215	0.59818
31216	0.61736
31217	0.61117
31218	0.6291
31219	0.62333
31220	0.63998
31221	0.63465
31222	0.65
31223	0.6451
31224	0.65913
31225	0.65467
31226	0.66735
31227	0.66335
31228	0.67466
31229	0.67112
31230	0.68105
31231	0.67797
31232	0.6865
31233	0.68389
31234	0.69102
31235	0.68888
31236	0.69459
31237	0.69292
31238	0.69721
31239	0.69602
31240	0.69889
31241	0.69817
31242	0.69962
31243	0.69937
31244	0.69947
31245	0.69965
31246	0.6984
31247	0.69906
31248	0.69626
31249	0.69747
31250	0.69305
31251	0.69478
31252	0.68889
31253	0.69108
31254	0.68387
31255	0.68649
31256	0.67805
31257	0.68106
31258	0.67126
31259	0.67479
31260	0.66343
31261	0.66747
31262	0.65468
31263	0.65916
31264	0.64541
31265	0.65002
31266	0.63582
31267	0.64092
31268	0.62432
31269	0.63021
31270	0.6117
31271	0.61803
31272	0.59842
31273	0.60517
31274	0.58443
31275	0.5915
31276	0.56979
31277	0.57719
31278	0.55446
31279	0.56221
31280	0.53839
31281	0.54652
31282	0.52159
31283	0.53008
31284	0.50401
31285	0.51289
31286	0.48582
31287	0.49499
31288	0.46719
31289	0.47654
31290	0.44818
31291	0.45774
31292	0.42873
31293	0.43851
31294	0.40879
31295	0.41881
31296	0.38845
31297	0.39867
31298	0.36778
31299	0.37815
31300	0.34687
31301	0.35735
31302	0.3258
31303	0.33635
31304	0.30466
31305	0.31524
31306	0.28354
31307	0.29409
31308	0.26253
31309	0.27301
31310	0.24173
31311	0.2521
31312	0.22122
31313	0.23144
31314	0.2011
31315	0.21111
31316	0.18138
31317	0.1912
31318	0.16238
31319	0.17176
31320	0.1441
31321	0.15315
31322	0.12664
31323	0.13526
31324	0.11012
31325	0.11826
31326	9.4629e-002
31327	0.10224
31328	8.0255e-002
31329	8.7297e-002
31330	7.351e-002
31331	6.7073e-002
31332	6.7073e-002
31333	7.3511e-002
31334	8.7296e-002
31335	8.0254e-002
31336	0.10224
31337	9.4627e-002
31338	0.11825
31339	0.11011
31340	0.13525
31341	0.12663
31342	0.15313
31343	0.14408
31344	0.17179
31345	0.16237
31346	0.19112
31347	0.18137
31348	0.21101
31349	0.201
31350	0.23136
31351	0.22113
31352	0.25205
31353	0.24167
31354	0.273
31355	0.2625
31356	0.29409
31357	0.28353
31358	0.31524
31359	0.30466
31360	0.33635
31361	0.3258
31362	0.35735
31363	0.34687
31364	0.37816
31365	0.36779
31366	0.39871
31367	0.38847
31368	0.41892
31369	0.40886
31370	0.43875
31371	0.42889
31372	0.45812
31373	0.44849
31374	0.47699
31375	0.46762
31376	0.49531
31377	0.48622
31378	0.51303
31379	0.50425
31380	0.53011
31381	0.52165
31382	0.54652
31383	0.53841
31384	0.56223
31385	0.55447
31386	0.57719
31387	0.5698
31388	0.59138
31389	0.58438
31390	0.60478
31391	0.59818
31392	0.61736
31393	0.61117
31394	0.6291
31395	0.62334
31396	0.63999
31397	0.63465
31398	0.65
31399	0.64511
31400	0.65913
31401	0.65468
31402	0.66735
31403	0.66335
31404	0.67466
31405	0.67112
31406	0.68105
31407	0.67797
31408	0.68651
31409	0.6839
31410	0.69102
31411	0.68888
31412	0.69459
31413	0.69293
31414	0.69721
31415	0.69602
31416	0.69888
31417	0.69817
31418	0.6996
31419	0.69936
31420	0.69936
31421	0.6996
31422	0.69817
31423	0.69888
31424	0.69602
31425	0.69721
31426	0.69292
31427	0.69459
31428	0.68888
31429	0.69102
31430	0.68389
31431	0.6865
31432	0.67797
31433	0.68105
31434	0.67112
31435	0.67466
31436	0.66335
31437	0.66735
31438	0.65468
31439	0.65913
31440	0.64511
31441	0.65
31442	0.63465
31443	0.63999
31444	0.62334
31445	0.6291
31446	0.61117
31447	0.61736
31448	0.59818
31449	0.60478
31450	0.58438
31451	0.59138
31452	0.5698
31453	0.57719
31454	0.55447
31455	0.56223
31456	0.53841
31457	0.54652
31458	0.52165
31459	0.53011
31460	0.50425
31461	0.51303
31462	0.48622
31463	0.49531
31464	0.46762
31465	0.47699
31466	0.4485
31467	0.45812
31468	0.4289
31469	0.43875
31470	0.40888
31471	0.41894
31472	0.38852
31473	0.39874
31474	0.36785
31475	0.37822
31476	0.34692
31477	0.35742
31478	0.32582
31479	0.33639
31480	0.30465
31481	0.31524
31482	0.2835
31483	0.29407
31484	0.26247
31485	0.27296
31486	0.24165
31487	0.25203
31488	0.22113
31489	0.23135
31490	0.201
31491	0.21101
31492	0.18137
31493	0.19112
31494	0.16237
31495	0.17179
31496	0.14408
31497	0.15313
31498	0.12663
31499	0.13525
31500	0.11011
31501	0.11825
31502	9.4626e-002
31503	0.10224
31504	8.0254e-002
31505	8.7296e-002
31506	7.351e-002
31507	6.7073e-002
31508	6.7073e-002
31509	7.351e-002
31510	8.7296e-002
31511	8.0254e-002
31512	0.10224
31513	9.4626e-002
31514	0.11825
31515	0.11011
31516	0.13525
31517	0.12663
31518	0.15313
31519	0.14408
31520	0.17179
31521	0.16237
31522	0.19112
31523	0.18138
31524	0.21101
31525	0.201
31526	0.23136
31527	0.22114
31528	0.25206
31529	0.24167
31530	0.273
31531	0.2625
31532	0.29409
31533	0.28353
31534	0.31524
31535	0.30466
31536	0.33635
31537	0.3258
31538	0.35735
31539	0.34687
31540	0.37816
31541	0.36779
31542	0.39871
31543	0.38847
31544	0.41892
31545	0.40886
31546	0.43875
31547	0.42889
31548	0.45812
31549	0.44849
31550	0.47699
31551	0.46762
31552	0.49531
31553	0.48622
31554	0.51303
31555	0.50425
31556	0.53011
31557	0.52165
31558	0.54652
31559	0.53841
31560	0.56223
31561	0.55447
31562	0.57719
31563	0.5698
31564	0.59138
31565	0.58438
31566	0.60478
31567	0.59818
31568	0.61736
31569	0.61117
31570	0.6291
31571	0.62334
31572	0.63999
31573	0.63465
31574	0.65
31575	0.64511
31576	0.65913
31577	0.65468
31578	0.66735
31579	0.66335
31580	0.67466
31581	0.67112
31582	0.68105
31583	0.67797
31584	0.6865
31585	0.68389
31586	0.69102
31587	0.68888
31588	0.69459
31589	0.69292
31590	0.69721
31591	0.69602
31592	0.69888
31593	0.69817
31594	0.6996
31595	0.69936
31596	0.69936
31597	0.6996
31598	0.69817
31599	0.69888
31600	0.69602
31601	0.69721
31602	0.69292
31603	0.69459
31604	0.68888
31605	0.69102
31606	0.68389
31607	0.6865
31608	0.67797
31609	0.68105
31610	0.67112
31611	0.67466
31612	0.66335
31613	0.66735
31614	0.65468
31615	0.65913
31616	0.64511
31617	0.65
31618	0.63465
31619	0.63999
31620	0.62334
31621	0.6291
31622	0.61117
31623	0.61736
31624	0.59818
31625	0.60478
31626	0.58438
31627	0.59138
31628	0.5698
31629	0.57719
31630	0.55447
31631	0.56223
31632	0.5384
31633	0.54652
31634	0.52165
31635	0.53011
31636	0.50424
31637	0.51302
31638	0.48618
31639	0.49532
31640	0.46783
31641	0.47704
31642	0.45837
31643	0.40919
31644	0.41933
31645	0.3886
31646	0.39891
31647	0.36782
31648	0.37825
31649	0.34686
31650	0.35734
31651	0.32583
31652	0.33637
31653	0.30467
31654	0.31525
31655	0.28353
31656	0.29409
31657	0.2625
31658	0.273
31659	0.24167
31660	0.25206
31661	0.22113
31662	0.23136
31663	0.201
31664	0.21101
31665	0.18137
31666	0.19112
31667	0.16235
31668	0.17178
31669	0.14405
31670	0.1531
31671	0.12657
31672	0.1352
31673	0.11004
31674	0.11818
31675	9.456e-002
31676	0.10216
31677	8.0195e-002
31678	8.7234e-002
31679	6.7042e-002
31680	7.3466e-002
31681	6.0925e-002
31682	6.0928e-002
31683	6.0951e-002
31684	6.0951e-002
31685	6.8395e-002
31686	6.1775e-002
31687	6.1789e-002
31688	7.5402e-002
31689	6.8422e-002
31690	9.0366e-002
31691	8.272e-002
31692	0.10662
31693	9.8315e-002
31694	0.12403
31695	0.1152
31696	0.14236
31697	0.13311
31698	0.16145
31699	0.1518
31700	0.1814
31701	0.17132
31702	0.20213
31703	0.19168
31704	0.22347
31705	0.21273
31706	0.24526
31707	0.23431
31708	0.26739
31709	0.25629
31710	0.28977
31711	0.27856
31712	0.31226
31713	0.301
31714	0.33479
31715	0.32353
31716	0.35725
31717	0.34604
31718	0.37957
31719	0.36844
31720	0.40166
31721	0.39065
31722	0.42344
31723	0.41259
31724	0.44485
31725	0.43419
31726	0.46582
31727	0.45539
31728	0.4863
31729	0.47612
31730	0.50622
31731	0.49633
31732	0.52555
31733	0.51597
31734	0.54424
31735	0.53498
31736	0.56224
31737	0.55333
31738	0.57952
31739	0.57097
31740	0.59604
31741	0.58788
31742	0.61178
31743	0.60401
31744	0.62669
31745	0.61934
31746	0.64077
31747	0.63384
31748	0.65398
31749	0.64748
31750	0.66631
31751	0.66026
31752	0.67773
31753	0.67213
31754	0.68823
31755	0.6831
31756	0.6978
31757	0.69313
31758	0.70642
31759	0.70223
31760	0.71408
31761	0.71037
31762	0.72077
31763	0.71754
31764	0.72648
31765	0.72375
31766	0.73121
31767	0.72897
31768	0.73495
31769	0.73321
31770	0.7377
31771	0.73645
31772	0.73945
31773	0.7387
31774	0.7402
31775	0.73995
31776	0.73995
31777	0.7402
31778	0.7387
31779	0.73945
31780	0.73645
31781	0.7377
31782	0.73321
31783	0.73495
31784	0.72897
31785	0.73121
31786	0.72375
31787	0.72648
31788	0.71754
31789	0.72077
31790	0.71037
31791	0.71408
31792	0.70223
31793	0.70642
31794	0.69313
31795	0.6978
31796	0.6831
31797	0.68823
31798	0.67213
31799	0.67773
31800	0.66026
31801	0.66631
31802	0.64748
31803	0.65398
31804	0.63384
31805	0.64077
31806	0.61934
31807	0.62669
31808	0.60401
31809	0.61178
31810	0.58788
31811	0.59604
31812	0.57097
31813	0.57952
31814	0.55333
31815	0.56224
31816	0.53498
31817	0.54424
31818	0.51597
31819	0.52555
31820	0.49633
31821	0.50622
31822	0.47612
31823	0.4863
31824	0.45539
31825	0.46582
31826	0.43419
31827	0.44485
31828	0.41259
31829	0.42344
31830	0.39065
31831	0.40166
31832	0.36844
31833	0.37957
31834	0.34604
31835	0.35725
31836	0.32353
31837	0.33479
31838	0.301
31839	0.31226
31840	0.27856
31841	0.28977
31842	0.25629
31843	0.2674
31844	0.23431
31845	0.24526
31846	0.21273
31847	0.22346
31848	0.19166
31849	0.20212
31850	0.17122
31851	0.18135
31852	0.15152
31853	0.16127
31854	0.1327
31855	0.14199
31856	0.11487
31857	0.12365
31858	9.8152e-002
31859	0.10637
31860	8.2638e-002
31861	9.0238e-002
31862	6.8395e-002
31863	7.5353e-002
31864	0.47664
31865	0.45592
31866	0.46637
31867	6.1775e-002
31868	6.1789e-002
31869	7.54e-002
31870	6.8421e-002
31871	9.0354e-002
31872	8.2719e-002
31873	0.1065
31874	9.8244e-002
31875	0.12402
31876	0.11514
31877	0.14236
31878	0.13311
31879	0.16145
31880	0.1518
31881	0.1814
31882	0.17132
31883	0.20213
31884	0.19168
31885	0.22347
31886	0.21273
31887	0.24526
31888	0.23431
31889	0.26739
31890	0.25629
31891	0.28977
31892	0.27856
31893	0.31226
31894	0.301
31895	0.33479
31896	0.32353
31897	0.35726
31898	0.34604
31899	0.37957
31900	0.36844
31901	0.40166
31902	0.39065
31903	0.42343
31904	0.41259
31905	0.44484
31906	0.43419
31907	0.46581
31908	0.45538
31909	0.48629
31910	0.47612
31911	0.50622
31912	0.49633
31913	0.52555
31914	0.51597
31915	0.54424
31916	0.53498
31917	0.56224
31918	0.55333
31919	0.57952
31920	0.57097
31921	0.59604
31922	0.58788
31923	0.61178
31924	0.60401
31925	0.62669
31926	0.61934
31927	0.64077
31928	0.63384
31929	0.65398
31930	0.64748
31931	0.6663
31932	0.66025
31933	0.67772
31934	0.67213
31935	0.68823
31936	0.68309
31937	0.6978
31938	0.69313
31939	0.70642
31940	0.70223
31941	0.71408
31942	0.71037
31943	0.72077
31944	0.71754
31945	0.72648
31946	0.72375
31947	0.73121
31948	0.72897
31949	0.73495
31950	0.73321
31951	0.7377
31952	0.73645
31953	0.73945
31954	0.7387
31955	0.74021
31956	0.73995
31957	0.74003
31958	0.74024
31959	0.73887
31960	0.73958
31961	0.73663
31962	0.73789
31963	0.73327
31964	0.73508
31965	0.72895
31966	0.73122
31967	0.7237
31968	0.72643
31969	0.71758
31970	0.72075
31971	0.71046
31972	0.71416
31973	0.70229
31974	0.70651
31975	0.69314
31976	0.69782
31977	0.68319
31978	0.68824
31979	0.67209
