Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Directional Deformation (mm)
23350	-380.	-920.	0.	2.4166e-002
23351	-390.	-920.	0.	2.381e-002
23352	-410.	-920.	0.	2.3074e-002
23353	-429.99	-920.	0.	2.2305e-002
23354	-439.99	-920.	0.	2.1909e-002
23355	-449.97	-920.01	0.	2.1505e-002
23356	-459.95	-920.01	0.	2.1093e-002
23357	-469.93	-920.02	0.	2.0673e-002
23358	-509.87	-920.05	0.	1.8928e-002
23359	-529.9	-920.02	0.	1.8034e-002
23360	-539.93	-920.01	0.	1.7577e-002
23361	-549.95	-920.	0.	1.7111e-002
23362	-589.99	-920.	0.	1.5197e-002
23363	-610.	-920.	0.	1.4216e-002
23364	-620.	-920.	0.	1.3722e-002
23365	-630.	-920.	0.	1.3224e-002
23366	-650.	-920.	0.	1.2224e-002
23367	-670.	-920.	0.	1.122e-002
23368	-690.	-920.	0.	1.0215e-002
23369	-710.	-920.	0.	9.216e-003
23370	-720.	-920.	0.	8.72e-003
23371	-730.	-920.	0.	8.2273e-003
23372	-740.	-920.	0.	7.7387e-003
23373	-750.	-920.	0.	7.2551e-003
23374	-770.	-920.	0.	6.3063e-003
23375	-780.	-920.	0.	5.8429e-003
23376	-790.	-920.	0.	5.3883e-003
23377	-810.	-920.	0.	4.5094e-003
23378	-830.	-920.	0.	3.6789e-003
23379	-850.	-920.	0.	2.9065e-003
23380	-870.	-920.	0.	2.2032e-003
23381	-880.	-920.	0.	1.8809e-003
23382	-890.	-920.	0.	1.5802e-003
23383	-910.	-920.	0.	1.0491e-003
23384	-920.	-920.	0.	8.2143e-004
23385	-920.	920.	0.	8.2143e-004
23386	920.	920.	0.	8.2142e-004
23387	920.	-920.	0.	8.2142e-004
23388	-479.91	-930.04	0.	1.5732e-002
23389	-920.	-930.	0.	6.2068e-004
23390	-930.	-910.	0.	7.9673e-004
23391	-930.	-890.	0.	1.209e-003
23392	-930.	-880.	0.	1.4429e-003
23393	-930.	-870.	0.	1.6938e-003
23394	-930.02	-850.	0.	2.2412e-003
23395	-930.04	-840.	0.	2.5345e-003
23396	-930.08	-830.	0.	2.8385e-003
23397	-930.2	-809.98	0.	3.474e-003
23398	-930.25	-789.97	0.	4.1515e-003
23399	-930.2	-779.97	0.	4.5095e-003
23400	-930.14	-769.98	0.	4.8773e-003
23401	-930.04	-749.99	0.	5.6292e-003
23402	-930.01	-730.	0.	6.3916e-003
23403	-930.	-710.	0.	7.1629e-003
23404	-930.	-700.	0.	7.5514e-003
23405	-930.	-690.	0.	7.9413e-003
23406	-930.	-670.	0.	8.7233e-003
23407	-930.	-650.	0.	9.5052e-003
23408	-930.	-630.	0.	1.0283e-002
23409	-930.	-610.	0.	1.1055e-002
23410	-930.	-590.	0.	1.1817e-002
23411	-930.	-580.	0.	1.2194e-002
23412	-930.	-570.	0.	1.2568e-002
23413	-930.	-560.	0.	1.2938e-002
23414	-930.	-550.	0.	1.3305e-002
23415	-930.	-530.	0.	1.4026e-002
23416	-930.	-520.	0.	1.438e-002
23417	-930.	-510.	0.	1.4729e-002
23418	-930.	-490.	0.	1.5413e-002
23419	-930.	-470.	0.	1.6077e-002
23420	-930.	-450.	0.	1.6719e-002
23421	-930.	-430.	0.	1.7339e-002
23422	-930.	-410.	0.	1.7935e-002
23423	-930.	-400.	0.	1.8223e-002
23424	-930.	-390.	0.	1.8506e-002
23425	-930.	-370.	0.	1.9052e-002
23426	-930.	-360.	0.	1.9315e-002
23427	-930.	-350.	0.	1.9572e-002
23428	-930.	-340.	0.	1.9822e-002
23429	-930.	-330.	0.	2.0065e-002
23430	-930.	-320.	0.	2.0302e-002
23431	-930.	-310.	0.	2.0532e-002
23432	-930.	-300.	0.	2.0755e-002
23433	-930.	-290.	0.	2.0971e-002
23434	-930.	-270.	0.	2.1382e-002
23435	-930.	-240.	0.	2.1946e-002
23436	-930.	-230.	0.	2.212e-002
23437	-930.	-210.	0.	2.2445e-002
23438	-930.	-200.	0.	2.2597e-002
23439	-930.	-190.	0.	2.2742e-002
23440	-930.	-180.	0.	2.288e-002
23441	-930.	-170.	0.	2.301e-002
23442	-930.	-150.	0.	2.3248e-002
23443	-930.	-140.	0.	2.3356e-002
23444	-930.	-130.	0.	2.3456e-002
23445	-930.	-110.	0.	2.3636e-002
23446	-930.	-90.	0.	2.3785e-002
23447	-930.	-70.	0.	2.3904e-002
23448	-930.	-50.	0.	2.3994e-002
23449	-930.	10.	0.	2.4084e-002
23450	-930.	50.	0.	2.3994e-002
23451	-930.	90.	0.	2.3785e-002
23452	-930.	110.	0.	2.3636e-002
23453	-930.	130.	0.	2.3456e-002
23454	-930.	150.	0.	2.3248e-002
23455	-930.	160.	0.	2.3132e-002
23456	-930.	170.	0.	2.301e-002
23457	-930.	180.	0.	2.288e-002
23458	-930.	190.	0.	2.2742e-002
23459	-930.	200.	0.	2.2597e-002
23460	-930.	210.	0.	2.2445e-002
23461	-930.	220.	0.	2.2286e-002
23462	-930.	230.	0.	2.212e-002
23463	-930.	250.	0.	2.1765e-002
23464	-930.	260.	0.	2.1577e-002
23465	-930.	270.	0.	2.1382e-002
23466	-930.	290.	0.	2.0971e-002
23467	-930.	330.	0.	2.0065e-002
23468	-930.	350.	0.	1.9572e-002
23469	-930.	360.	0.	1.9315e-002
23470	-930.	370.	0.	1.9052e-002
23471	-930.	390.	0.	1.8506e-002
23472	-930.	410.	0.	1.7935e-002
23473	-930.	420.	0.	1.764e-002
23474	-930.	430.	0.	1.7339e-002
23475	-930.	440.	0.	1.7032e-002
23476	-930.	450.	0.	1.6719e-002
23477	-930.	460.	0.	1.6401e-002
23478	-930.	480.	0.	1.5748e-002
23479	-930.	490.	0.	1.5413e-002
23480	-930.	510.	0.	1.4729e-002
23481	-930.	520.	0.	1.438e-002
23482	-930.	530.	0.	1.4026e-002
23483	-930.	550.	0.	1.3305e-002
23484	-930.	570.	0.	1.2568e-002
23485	-930.	580.	0.	1.2194e-002
23486	-930.	590.	0.	1.1817e-002
23487	-930.	610.	0.	1.1055e-002
23488	-930.	630.	0.	1.0283e-002
23489	-930.	640.	0.	9.8949e-003
23490	-930.	650.	0.	9.5052e-003
23491	-930.	660.	0.	9.1145e-003
23492	-930.	670.	0.	8.7233e-003
23493	-930.	680.	0.	8.3321e-003
23494	-930.	690.	0.	7.9413e-003
23495	-930.	710.	0.	7.1629e-003
23496	-930.	730.	0.	6.3924e-003
23497	-930.	740.	0.	6.0116e-003
23498	-930.	750.	0.	5.6346e-003
23499	-930.	770.	0.	4.8947e-003
23500	-930.	790.	0.	4.1786e-003
23501	-930.	800.	0.	3.8315e-003
23502	-930.	810.	0.	3.4928e-003
23503	-930.	830.	0.	2.8448e-003
23504	-930.	840.	0.	2.5373e-003
23505	-930.	850.	0.	2.2422e-003
23506	-930.	870.	0.	1.6939e-003
23507	-930.	880.	0.	1.4429e-003
23508	-930.	890.	0.	1.209e-003
23509	-930.	910.	0.	7.9673e-004
23510	-930.	920.	0.	6.2068e-004
23511	-910.	930.	0.	7.9673e-004
23512	-890.	930.	0.	1.209e-003
23513	-880.	930.	0.	1.4429e-003
23514	-870.	930.	0.	1.6938e-003
23515	-850.	930.02	0.	2.2411e-003
23516	-840.	930.04	0.	2.5343e-003
23517	-830.	930.08	0.	2.8382e-003
23518	-809.98	930.21	0.	3.4736e-003
23519	-789.97	930.25	0.	4.1514e-003
23520	-779.97	930.2	0.	4.5094e-003
23521	-769.98	930.14	0.	4.8773e-003
23522	-749.99	930.04	0.	5.6292e-003
23523	-730.	930.01	0.	6.3916e-003
23524	-710.	930.	0.	7.1629e-003
23525	-700.	930.	0.	7.5514e-003
23526	-690.	930.	0.	7.9413e-003
23527	-670.	930.	0.	8.7233e-003
23528	-650.	930.	0.	9.5052e-003
23529	-630.	930.	0.	1.0283e-002
23530	-610.	930.	0.	1.1055e-002
23531	-590.	930.	0.	1.1817e-002
23532	-580.	930.	0.	1.2194e-002
23533	-570.	930.	0.	1.2568e-002
23534	-560.	930.	0.	1.2938e-002
23535	-550.	930.	0.	1.3305e-002
23536	-530.	930.	0.	1.4026e-002
23537	-520.	930.	0.	1.438e-002
23538	-510.	930.	0.	1.4729e-002
23539	-490.	930.	0.	1.5413e-002
23540	-470.	930.	0.	1.6077e-002
23541	-450.	930.	0.	1.6719e-002
23542	-430.	930.	0.	1.7339e-002
23543	-410.	930.	0.	1.7935e-002
23544	-400.	930.	0.	1.8223e-002
23545	-390.	930.	0.	1.8506e-002
23546	-370.	930.	0.	1.9052e-002
23547	-360.	930.	0.	1.9315e-002
23548	-350.	930.	0.	1.9572e-002
23549	-340.	930.	0.	1.9822e-002
23550	-330.	930.	0.	2.0065e-002
23551	-320.	930.	0.	2.0302e-002
23552	-310.	930.	0.	2.0532e-002
23553	-300.	930.	0.	2.0755e-002
23554	-290.	930.	0.	2.0971e-002
23555	-270.	930.	0.	2.1382e-002
23556	-240.	930.	0.	2.1946e-002
23557	-230.	930.	0.	2.212e-002
23558	-210.	930.	0.	2.2445e-002
23559	-200.	930.	0.	2.2597e-002
23560	-190.	930.	0.	2.2742e-002
23561	-180.	930.	0.	2.288e-002
23562	-170.	930.	0.	2.301e-002
23563	-150.	930.	0.	2.3248e-002
23564	-140.	930.	0.	2.3356e-002
23565	-130.	930.	0.	2.3456e-002
23566	-120.	930.	0.	2.355e-002
23567	-110.	930.	0.	2.3636e-002
23568	-90.	930.	0.	2.3785e-002
23569	-80.	930.	0.	2.3848e-002
23570	-70.	930.	0.	2.3904e-002
23571	-50.	930.	0.	2.3994e-002
23572	-10.	930.	0.	2.4084e-002
23573	1.2433e-005	930.	0.	2.4087e-002
23574	10.001	930.	0.	2.4083e-002
23575	30.	930.01	0.	2.4048e-002
23576	50.001	930.01	0.	2.3987e-002
23577	70.003	930.01	0.	2.3901e-002
23578	90.004	930.	0.	2.3786e-002
23579	100.	929.99	0.	2.3717e-002
23580	110.	929.99	0.	2.3639e-002
23581	130.	930.	0.	2.3458e-002
23582	140.	930.	0.	2.3355e-002
23583	150.	930.	0.	2.3245e-002
23584	170.	930.	0.	2.3007e-002
23585	180.	930.	0.	2.2878e-002
23586	190.	930.	0.	2.2741e-002
23587	210.	930.01	0.	2.2442e-002
23588	220.	930.01	0.	2.2279e-002
23589	229.99	930.02	0.	2.2107e-002
23590	250.01	930.06	0.	2.1727e-002
23591	270.02	930.09	0.	2.1333e-002
23592	290.02	930.06	0.	2.0939e-002
23593	310.01	930.02	0.	2.0522e-002
23594	350.01	929.99	0.	1.9577e-002
23595	370.01	929.99	0.	1.9057e-002
23596	390.01	929.99	0.	1.8509e-002
23597	410.	929.99	0.	1.7938e-002
23598	430.	929.99	0.	1.7345e-002
23599	450.	929.99	0.	1.6725e-002
23600	470.	930.	0.	1.6079e-002
23601	490.	930.	0.	1.5414e-002
23602	500.	930.	0.	1.5074e-002
23603	510.	930.	0.	1.4729e-002
23604	520.	930.	0.	1.438e-002
23605	530.	930.	0.	1.4026e-002
23606	550.	930.	0.	1.3305e-002
23607	570.	930.	0.	1.2568e-002
23608	590.	930.	0.	1.1817e-002
23609	610.	930.	0.	1.1055e-002
23610	630.	930.	0.	1.0283e-002
23611	650.	930.	0.	9.5051e-003
23612	670.	930.	0.	8.7232e-003
23613	680.	930.	0.	8.3319e-003
23614	690.	930.	0.	7.9409e-003
23615	700.	930.	0.	7.551e-003
23616	710.	930.	0.	7.1624e-003
23617	720.	930.	0.	6.776e-003
23618	730.	930.	0.	6.3921e-003
23619	740.	930.	0.	6.0115e-003
23620	750.	930.	0.	5.6345e-003
23621	760.	930.	0.	5.262e-003
23622	770.	930.	0.	4.8946e-003
23623	790.	930.	0.	4.1785e-003
23624	810.	930.	0.	3.4928e-003
23625	820.	930.	0.	3.1636e-003
23626	830.	930.	0.	2.8447e-003
23627	850.	930.	0.	2.2422e-003
23628	860.	930.	0.	1.9607e-003
23629	870.	930.	0.	1.6939e-003
23630	880.	930.	0.	1.4429e-003
23631	890.	930.	0.	1.209e-003
23632	910.	930.	0.	7.9672e-004
23633	920.	930.	0.	6.2067e-004
23634	930.	920.	0.	6.2067e-004
23635	930.	910.	0.	7.9672e-004
23636	930.	900.	0.	9.9319e-004
23637	930.	890.	0.	1.209e-003
23638	930.	880.	0.	1.4429e-003
23639	930.	870.	0.	1.6939e-003
23640	930.	850.	0.	2.2422e-003
23641	930.	840.	0.	2.5372e-003
23642	930.	830.	0.	2.8447e-003
23643	930.	820.	0.	3.1636e-003
23644	930.	810.	0.	3.4928e-003
23645	930.	790.	0.	4.1785e-003
23646	930.	780.	0.	4.5332e-003
23647	930.	770.	0.	4.8946e-003
23648	930.	760.	0.	5.262e-003
23649	930.	750.	0.	5.6346e-003
23650	930.	740.	0.	6.0116e-003
23651	930.	730.	0.	6.3925e-003
23652	930.	710.	0.	7.163e-003
23653	930.	700.	0.	7.5514e-003
23654	930.	690.	0.	7.9413e-003
23655	930.	670.	0.	8.7233e-003
23656	930.	650.	0.	9.5052e-003
23657	930.	630.	0.	1.0283e-002
23658	930.	620.	0.	1.067e-002
23659	930.	610.	0.	1.1055e-002
23660	930.	590.	0.	1.1817e-002
23661	930.	570.	0.	1.2568e-002
23662	930.	560.	0.	1.2938e-002
23663	930.	550.	0.	1.3305e-002
23664	930.	540.	0.	1.3667e-002
23665	930.	530.	0.	1.4026e-002
23666	930.	510.	0.	1.4729e-002
23667	930.	500.	0.	1.5074e-002
23668	930.	490.	0.	1.5413e-002
23669	930.	480.	0.	1.5748e-002
23670	930.	470.	0.	1.6077e-002
23671	930.	460.	0.	1.6401e-002
23672	930.	450.	0.	1.6719e-002
23673	930.	440.	0.	1.7032e-002
23674	930.	430.	0.	1.7339e-002
23675	930.	410.	0.	1.7935e-002
23676	930.	390.	0.	1.8506e-002
23677	930.	380.	0.	1.8782e-002
23678	930.	370.	0.	1.9052e-002
23679	930.	350.	0.	1.9572e-002
23680	930.	340.	0.	1.9822e-002
23681	930.	330.	0.	2.0065e-002
23682	930.	310.	0.	2.0532e-002
23683	930.	300.	0.	2.0755e-002
23684	930.	290.	0.	2.0971e-002
23685	930.	280.	0.	2.118e-002
23686	930.	270.	0.	2.1382e-002
23687	930.	260.	0.	2.1577e-002
23688	930.	250.	0.	2.1765e-002
23689	930.	240.	0.	2.1946e-002
23690	930.	230.	0.	2.212e-002
23691	930.	220.	0.	2.2286e-002
23692	930.	210.	0.	2.2445e-002
23693	930.	200.	0.	2.2597e-002
23694	930.	170.	0.	2.301e-002
23695	930.	150.	0.	2.3248e-002
23696	930.	130.	0.	2.3456e-002
23697	930.	120.	0.	2.355e-002
23698	930.	110.	0.	2.3636e-002
23699	930.	90.	0.	2.3785e-002
23700	930.	70.	0.	2.3904e-002
23701	930.	50.	0.	2.3994e-002
23702	930.	30.	0.	2.4054e-002
23703	930.	20.	0.	2.4073e-002
23704	930.	10.	0.	2.4084e-002
23705	930.	-10.	0.	2.4084e-002
23706	930.	-20.	0.	2.4073e-002
23707	930.	-30.	0.	2.4054e-002
23708	930.	-50.	0.	2.3994e-002
23709	930.	-60.	0.	2.3953e-002
23710	930.	-70.	0.	2.3904e-002
23711	930.	-80.	0.	2.3848e-002
23712	930.	-90.	0.	2.3785e-002
23713	930.	-110.	0.	2.3636e-002
23714	930.	-120.	0.	2.355e-002
23715	930.	-130.	0.	2.3456e-002
23716	930.	-150.	0.	2.3248e-002
23717	930.	-170.	0.	2.301e-002
23718	930.	-180.	0.	2.288e-002
23719	930.	-190.	0.	2.2742e-002
23720	930.	-210.	0.	2.2445e-002
23721	930.	-230.	0.	2.212e-002
23722	930.	-250.	0.	2.1765e-002
23723	930.	-270.	0.	2.1382e-002
23724	930.	-290.	0.	2.0971e-002
23725	930.	-310.	0.	2.0532e-002
23726	930.	-320.	0.	2.0302e-002
23727	930.	-330.	0.	2.0065e-002
23728	930.	-340.	0.	1.9822e-002
23729	930.	-350.	0.	1.9572e-002
23730	930.	-390.	0.	1.8506e-002
23731	930.	-400.	0.	1.8223e-002
23732	930.	-410.	0.	1.7935e-002
23733	930.	-420.	0.	1.764e-002
23734	930.	-430.	0.	1.7339e-002
23735	930.	-450.	0.	1.6719e-002
23736	930.	-460.	0.	1.6401e-002
23737	930.	-470.	0.	1.6077e-002
23738	930.	-490.	0.	1.5413e-002
23739	930.	-510.	0.	1.4729e-002
23740	930.	-520.	0.	1.4379e-002
23741	930.	-530.	0.	1.4024e-002
23742	930.01	-540.	0.	1.3665e-002
23743	930.01	-550.	0.	1.3302e-002
23744	930.01	-560.	0.	1.2935e-002
23745	930.01	-570.	0.	1.2565e-002
23746	930.	-590.	0.	1.1816e-002
23747	930.	-610.	0.	1.1055e-002
23748	930.	-630.	0.	1.0283e-002
23749	930.	-650.	0.	9.505e-003
23750	930.	-670.	0.	8.7233e-003
23751	930.	-690.	0.	7.9413e-003
23752	930.	-710.	0.	7.1629e-003
23753	930.	-730.	0.	6.3924e-003
23754	930.	-750.	0.	5.6346e-003
23755	930.	-770.	0.	4.8946e-003
23756	930.	-790.	0.	4.1785e-003
23757	930.	-810.	0.	3.4928e-003
23758	930.	-820.	0.	3.1636e-003
23759	930.	-830.	0.	2.8447e-003
23760	930.	-850.	0.	2.2422e-003
23761	930.	-870.	0.	1.6939e-003
23762	930.	-880.	0.	1.4429e-003
23763	930.	-890.	0.	1.209e-003
23764	930.	-910.	0.	7.9672e-004
23765	930.	-920.	0.	6.2067e-004
23766	910.	-930.	0.	7.9672e-004
23767	900.	-930.	0.	9.9319e-004
23768	890.	-930.	0.	1.209e-003
23769	880.	-930.	0.	1.4429e-003
23770	870.	-930.	0.	1.6939e-003
23771	860.	-930.	0.	1.9607e-003
23772	820.	-930.	0.	3.1636e-003
23773	810.	-930.	0.	3.4928e-003
23774	800.	-930.	0.	3.8314e-003
23775	790.	-930.	0.	4.1785e-003
23776	780.	-930.	0.	4.5332e-003
23777	770.	-930.	0.	4.8946e-003
23778	750.	-930.	0.	5.6346e-003
23779	730.	-930.	0.	6.3924e-003
23780	710.	-930.	0.	7.1629e-003
23781	690.	-930.	0.	7.9413e-003
23782	680.	-930.	0.	8.3321e-003
23783	670.	-930.	0.	8.7233e-003
23784	660.	-930.	0.	9.1145e-003
23785	650.	-930.	0.	9.5052e-003
23786	640.	-930.	0.	9.8949e-003
23787	630.	-930.	0.	1.0283e-002
23788	610.	-930.	0.	1.1055e-002
23789	590.	-930.	0.	1.1817e-002
23790	580.	-930.	0.	1.2194e-002
23791	570.	-930.	0.	1.2568e-002
23792	550.	-930.	0.	1.3305e-002
23793	530.	-930.	0.	1.4026e-002
23794	510.	-930.	0.	1.4729e-002
23795	490.	-930.	0.	1.5413e-002
23796	470.	-930.	0.	1.6077e-002
23797	450.	-930.	0.	1.6719e-002
23798	440.	-930.	0.	1.7032e-002
23799	430.	-930.	0.	1.7339e-002
23800	410.	-930.	0.	1.7935e-002
23801	400.	-930.	0.	1.8223e-002
23802	390.	-930.	0.	1.8506e-002
23803	380.	-930.	0.	1.8782e-002
23804	370.	-930.	0.	1.9052e-002
23805	350.	-930.	0.	1.9572e-002
23806	340.	-930.	0.	1.9822e-002
23807	330.	-930.	0.	2.0065e-002
23808	310.	-930.	0.	2.0532e-002
23809	290.	-930.	0.	2.0971e-002
23810	270.	-930.	0.	2.1382e-002
23811	260.	-930.	0.	2.1577e-002
23812	250.	-930.	0.	2.1765e-002
23813	240.	-930.	0.	2.1946e-002
23814	230.	-930.	0.	2.212e-002
23815	210.	-930.	0.	2.2445e-002
23816	190.	-930.	0.	2.2742e-002
23817	180.	-930.	0.	2.288e-002
23818	170.	-930.	0.	2.301e-002
23819	160.	-930.	0.	2.3132e-002
23820	130.	-930.	0.	2.3456e-002
23821	110.	-930.	0.	2.3636e-002
23822	90.	-930.	0.	2.3785e-002
23823	70.	-930.	0.	2.3904e-002
23824	60.	-930.	0.	2.3953e-002
23825	50.	-930.	0.	2.3994e-002
23826	30.	-930.	0.	2.4054e-002
23827	10.	-930.	0.	2.4084e-002
23828	-10.	-930.	0.	2.4084e-002
23829	-20.	-930.	0.	2.4073e-002
23830	-30.	-930.	0.	2.4054e-002
23831	-40.	-930.	0.	2.4028e-002
23832	-50.	-930.	0.	2.3994e-002
23833	-60.	-930.	0.	2.3953e-002
23834	-70.	-930.	0.	2.3904e-002
23835	-80.	-930.	0.	2.3848e-002
23836	-90.	-930.	0.	2.3785e-002
23837	-110.	-930.	0.	2.3636e-002
23838	-130.	-930.	0.	2.3456e-002
23839	-150.	-930.	0.	2.3248e-002
23840	-160.	-930.	0.	2.3132e-002
23841	-170.	-930.	0.	2.301e-002
23842	-190.	-930.	0.	2.2742e-002
23843	-210.	-930.	0.	2.2445e-002
23844	-220.	-930.	0.	2.2286e-002
23845	-230.	-930.	0.	2.212e-002
23846	-240.	-930.	0.	2.1946e-002
23847	-250.	-930.	0.	2.1765e-002
23848	-270.	-930.	0.	2.1382e-002
23849	-290.	-930.	0.	2.0971e-002
23850	-300.	-930.	0.	2.0755e-002
23851	-310.	-930.	0.	2.0532e-002
23852	-320.	-930.	0.	2.0302e-002
23853	-340.	-930.	0.	1.9822e-002
23854	-350.	-930.	0.	1.9572e-002
23855	-370.	-930.	0.	1.9052e-002
23856	-380.	-930.	0.	1.8782e-002
23857	-390.	-930.	0.	1.8506e-002
23858	-410.	-930.	0.	1.7934e-002
23859	-430.	-930.	0.	1.7338e-002
23860	-439.99	-930.	0.	1.7031e-002
23861	-449.98	-930.01	0.	1.6717e-002
23862	-459.96	-930.01	0.	1.6396e-002
23863	-469.93	-930.02	0.	1.6068e-002
23864	-489.89	-930.06	0.	1.5392e-002
23865	-509.88	-930.05	0.	1.4711e-002
23866	-519.89	-930.04	0.	1.4369e-002
23867	-529.91	-930.02	0.	1.4021e-002
23868	-539.93	-930.01	0.	1.3666e-002
23869	-549.95	-930.	0.	1.3305e-002
23870	-569.98	-930.	0.	1.2569e-002
23871	-589.99	-930.	0.	1.1818e-002
23872	-610.	-930.	0.	1.1055e-002
23873	-630.	-930.	0.	1.0283e-002
23874	-640.	-930.	0.	9.895e-003
23875	-650.	-930.	0.	9.5052e-003
23876	-670.	-930.	0.	8.7233e-003
23877	-690.	-930.	0.	7.9413e-003
23878	-710.	-930.	0.	7.1629e-003
23879	-720.	-930.	0.	6.7764e-003
23880	-730.	-930.	0.	6.3924e-003
23881	-740.	-930.	0.	6.0116e-003
23882	-750.	-930.	0.	5.6346e-003
23883	-760.	-930.	0.	5.262e-003
23884	-770.	-930.	0.	4.8947e-003
23885	-780.	-930.	0.	4.5332e-003
23886	-790.	-930.	0.	4.1786e-003
23887	-800.	-930.	0.	3.8315e-003
23888	-810.	-930.	0.	3.4928e-003
23889	-830.	-930.	0.	2.8448e-003
23890	-840.	-930.	0.	2.5373e-003
23891	-850.	-930.	0.	2.2422e-003
23892	-860.	-930.	0.	1.9607e-003
23893	-870.	-930.	0.	1.6939e-003
23894	-880.	-930.	0.	1.443e-003
23895	-890.	-930.	0.	1.209e-003
23896	-910.	-930.	0.	7.9673e-004
23897	-930.	-930.	0.	4.6601e-004
23898	-930.	930.	0.	4.6601e-004
23899	930.	930.	0.	4.6601e-004
23900	930.	-930.	0.	4.6601e-004
23901	-940.	-890.	0.	8.8568e-004
23902	-940.	-880.	0.	1.0604e-003
23903	-940.	-870.	0.	1.248e-003
23904	-940.01	-850.	0.	1.6578e-003
23905	-940.07	-830.	0.	2.1052e-003
23906	-940.17	-809.99	0.	2.581e-003
23907	-940.21	-789.98	0.	3.0879e-003
23908	-940.18	-779.98	0.	3.3559e-003
23909	-940.12	-769.98	0.	3.6312e-003
23910	-940.03	-749.99	0.	4.1944e-003
23911	-940.01	-730.	0.	4.765e-003
23912	-940.	-710.	0.	5.3418e-003
23913	-940.	-690.	0.	5.9237e-003
23914	-940.	-670.	0.	6.5081e-003
23915	-940.	-650.	0.	7.0921e-003
23916	-940.	-630.	0.	7.6732e-003
23917	-940.	-610.	0.	8.2491e-003
23918	-940.	-600.	0.	8.5346e-003
23919	-940.	-590.	0.	8.8179e-003
23920	-940.	-570.	0.	9.3778e-003
23921	-940.	-550.	0.	9.9272e-003
23922	-940.	-530.	0.	1.0465e-002
23923	-940.	-510.	0.	1.0989e-002
23924	-940.	-500.	0.	1.1246e-002
23925	-940.	-490.	0.	1.1499e-002
23926	-940.	-470.	0.	1.1993e-002
23927	-940.	-450.	0.	1.2471e-002
23928	-940.	-430.	0.	1.2933e-002
23929	-940.	-410.	0.	1.3376e-002
23930	-940.	-390.	0.	1.3801e-002
23931	-940.	-370.	0.	1.4208e-002
23932	-940.	-360.	0.	1.4404e-002
23933	-940.	-350.	0.	1.4595e-002
23934	-940.	-340.	0.	1.4781e-002
23935	-940.	-330.	0.	1.4962e-002
23936	-940.	-320.	0.	1.5138e-002
23937	-940.	-310.	0.	1.5309e-002
23938	-940.	-300.	0.	1.5475e-002
23939	-940.	-290.	0.	1.5635e-002
23940	-940.	-270.	0.	1.5941e-002
23941	-940.	-260.	0.	1.6086e-002
23942	-940.	-250.	0.	1.6226e-002
23943	-940.	-240.	0.	1.636e-002
23944	-940.	-230.	0.	1.6489e-002
23945	-940.	-210.	0.	1.6732e-002
23946	-940.	-190.	0.	1.6952e-002
23947	-940.	-180.	0.	1.7054e-002
23948	-940.	-170.	0.	1.7151e-002
23949	-940.	-150.	0.	1.7328e-002
23950	-940.	-130.	0.	1.7483e-002
23951	-940.	-110.	0.	1.7616e-002
23952	-940.	-90.	0.	1.7727e-002
23953	-940.	-80.	0.	1.7774e-002
23954	-940.	-70.	0.	1.7816e-002
23955	-940.	-50.	0.	1.7883e-002
23956	-940.	-30.	0.	1.7927e-002
23957	-940.	-10.	0.	1.7949e-002
23958	-940.	1.0778e-012	0.	1.7952e-002
23959	-940.	10.	0.	1.7949e-002
23960	-940.	30.	0.	1.7927e-002
23961	-940.	50.	0.	1.7883e-002
23962	-940.	70.	0.	1.7816e-002
23963	-940.	90.	0.	1.7727e-002
23964	-940.	100.	0.	1.7674e-002
23965	-940.	110.	0.	1.7616e-002
23966	-940.	130.	0.	1.7483e-002
23967	-940.	150.	0.	1.7328e-002
23968	-940.	160.	0.	1.7242e-002
23969	-940.	170.	0.	1.7151e-002
23970	-940.	180.	0.	1.7054e-002
23971	-940.	190.	0.	1.6952e-002
23972	-940.	210.	0.	1.6732e-002
23973	-940.	220.	0.	1.6613e-002
23974	-940.	230.	0.	1.6489e-002
23975	-940.	240.	0.	1.636e-002
23976	-940.	250.	0.	1.6226e-002
23977	-940.	260.	0.	1.6086e-002
23978	-940.	270.	0.	1.5941e-002
23979	-940.	290.	0.	1.5635e-002
23980	-940.	300.	0.	1.5475e-002
23981	-940.	310.	0.	1.5309e-002
23982	-940.	330.	0.	1.4962e-002
23983	-940.	340.	0.	1.4781e-002
23984	-940.	350.	0.	1.4595e-002
23985	-940.	360.	0.	1.4404e-002
23986	-940.	370.	0.	1.4208e-002
23987	-940.	390.	0.	1.3801e-002
23988	-940.	410.	0.	1.3376e-002
23989	-940.	420.	0.	1.3157e-002
23990	-940.	430.	0.	1.2933e-002
23991	-940.	440.	0.	1.2704e-002
23992	-940.	450.	0.	1.2471e-002
23993	-940.	470.	0.	1.1993e-002
23994	-940.	490.	0.	1.1499e-002
23995	-940.	510.	0.	1.0989e-002
23996	-940.	520.	0.	1.0728e-002
23997	-940.	530.	0.	1.0465e-002
23998	-940.	550.	0.	9.9272e-003
23999	-940.	570.	0.	9.3778e-003
24000	-940.	580.	0.	9.0991e-003
24001	-940.	590.	0.	8.818e-003
24002	-940.	600.	0.	8.5346e-003
24003	-940.	610.	0.	8.2491e-003
24004	-940.	620.	0.	7.9619e-003
24005	-940.	630.	0.	7.6732e-003
24006	-940.	640.	0.	7.3831e-003
