Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Shear Elastic Strain (mm/mm)
12817	540.	-670.	0.	2.4767e-006
12817	540.	-670.	0.	-2.4767e-006
12818	530.	-670.	0.	2.4561e-006
12818	530.	-670.	0.	-2.4561e-006
12819	520.	-670.	0.	2.4339e-006
12819	520.	-670.	0.	-2.4339e-006
12820	510.	-670.	0.	2.4099e-006
12820	510.	-670.	0.	-2.4099e-006
12821	490.01	-670.01	0.	2.3572e-006
12821	490.01	-670.01	0.	-2.3572e-006
12822	460.02	-670.02	0.	2.2672e-006
12822	460.02	-670.02	0.	-2.2672e-006
12823	450.01	-670.02	0.	2.2345e-006
12823	450.01	-670.02	0.	-2.2345e-006
12824	430.01	-670.01	0.	2.1652e-006
12824	430.01	-670.01	0.	-2.1652e-006
12825	410.01	-670.	0.	2.0912e-006
12825	410.01	-670.	0.	-2.0912e-006
12826	390.	-670.	0.	2.0128e-006
12826	390.	-670.	0.	-2.0128e-006
12827	380.	-670.	0.	1.9721e-006
12827	380.	-670.	0.	-1.9721e-006
12828	370.	-670.	0.	1.9304e-006
12828	370.	-670.	0.	-1.9304e-006
12829	350.	-670.	0.	1.8443e-006
12829	350.	-670.	0.	-1.8443e-006
12830	340.	-670.	0.	1.8e-006
12830	340.	-670.	0.	-1.8e-006
12831	330.	-670.	0.	1.7549e-006
12831	330.	-670.	0.	-1.7549e-006
12832	310.	-670.	0.	1.6624e-006
12832	310.	-670.	0.	-1.6624e-006
12833	290.	-670.	0.	1.567e-006
12833	290.	-670.	0.	-1.567e-006
12834	280.	-670.	0.	1.5183e-006
12834	280.	-670.	0.	-1.5183e-006
12835	270.	-670.	0.	1.4691e-006
12835	270.	-670.	0.	-1.4691e-006
12836	250.	-670.	0.	1.3688e-006
12836	250.	-670.	0.	-1.3688e-006
12837	230.	-670.	0.	1.2665e-006
12837	230.	-670.	0.	-1.2665e-006
12838	210.	-670.	0.	1.1622e-006
12838	210.	-670.	0.	-1.1622e-006
12839	200.	-670.	0.	1.1095e-006
12839	200.	-670.	0.	-1.1095e-006
12840	190.	-670.	0.	1.0563e-006
12840	190.	-670.	0.	-1.0563e-006
12841	180.	-670.	0.	1.0028e-006
12841	180.	-670.	0.	-1.0028e-006
12842	170.	-670.	0.	9.4894e-007
12842	170.	-670.	0.	-9.4894e-007
12843	160.	-670.	0.	8.9474e-007
12843	160.	-670.	0.	-8.9474e-007
12844	150.	-670.	0.	8.4025e-007
12844	150.	-670.	0.	-8.4025e-007
12845	130.	-670.	0.	7.3043e-007
12845	130.	-670.	0.	-7.3043e-007
12846	110.	-670.	0.	6.1964e-007
12846	110.	-670.	0.	-6.1964e-007
12847	90.	-670.	0.	5.0806e-007
12847	90.	-670.	0.	-5.0806e-007
12848	70.	-670.	0.	3.9582e-007
12848	70.	-670.	0.	-3.9582e-007
12849	50.	-670.	0.	2.8308e-007
12849	50.	-670.	0.	-2.8308e-007
12850	30.	-670.	0.	1.6999e-007
12850	30.	-670.	0.	-1.6999e-007
12851	20.	-670.	0.	1.1336e-007
12851	20.	-670.	0.	-1.1336e-007
12852	10.	-670.	0.	5.6687e-008
12852	10.	-670.	0.	-5.6687e-008
12853	-10.	-670.	0.	-5.6687e-008
12853	-10.	-670.	0.	5.6687e-008
12854	-30.	-670.	0.	-1.6999e-007
12854	-30.	-670.	0.	1.6999e-007
12855	-50.	-670.	0.	-2.8308e-007
12855	-50.	-670.	0.	2.8308e-007
12856	-70.	-670.	0.	-3.9582e-007
12856	-70.	-670.	0.	3.9582e-007
12857	-90.	-670.	0.	-5.0806e-007
12857	-90.	-670.	0.	5.0806e-007
12858	-100.	-670.	0.	-5.6394e-007
12858	-100.	-670.	0.	5.6394e-007
12859	-110.	-670.	0.	-6.1964e-007
12859	-110.	-670.	0.	6.1964e-007
12860	-130.	-670.	0.	-7.3042e-007
12860	-130.	-670.	0.	7.3042e-007
12861	-150.	-670.	0.	-8.4024e-007
12861	-150.	-670.	0.	8.4024e-007
12862	-170.	-670.	0.	-9.4894e-007
12862	-170.	-670.	0.	9.4894e-007
12863	-190.	-670.	0.	-1.0563e-006
12863	-190.	-670.	0.	1.0563e-006
12864	-200.	-670.	0.	-1.1095e-006
12864	-200.	-670.	0.	1.1095e-006
12865	-220.	-670.	0.	-1.2146e-006
12865	-220.	-670.	0.	1.2146e-006
12866	-230.	-670.	0.	-1.2665e-006
12866	-230.	-670.	0.	1.2665e-006
12867	-250.	-670.	0.	-1.3688e-006
12867	-250.	-670.	0.	1.3688e-006
12868	-270.	-670.	0.	-1.4691e-006
12868	-270.	-670.	0.	1.4691e-006
12869	-290.	-670.	0.	-1.567e-006
12869	-290.	-670.	0.	1.567e-006
12870	-300.	-670.	0.	-1.615e-006
12870	-300.	-670.	0.	1.615e-006
12871	-310.	-670.	0.	-1.6624e-006
12871	-310.	-670.	0.	1.6624e-006
12872	-320.	-670.	0.	-1.709e-006
12872	-320.	-670.	0.	1.709e-006
12873	-330.	-670.	0.	-1.7549e-006
12873	-330.	-670.	0.	1.7549e-006
12874	-360.	-670.	0.	-1.8878e-006
12874	-360.	-670.	0.	1.8878e-006
12875	-370.	-670.	0.	-1.9304e-006
12875	-370.	-670.	0.	1.9304e-006
12876	-390.	-670.	0.	-2.0128e-006
12876	-390.	-670.	0.	2.0128e-006
12877	-410.	-670.	0.	-2.0911e-006
12877	-410.	-670.	0.	2.0911e-006
12878	-419.99	-670.	0.	-2.1287e-006
12878	-419.99	-670.	0.	2.1287e-006
12879	-429.98	-669.99	0.	-2.1651e-006
12879	-429.98	-669.99	0.	2.1651e-006
12880	-439.96	-669.99	0.	-2.2003e-006
12880	-439.96	-669.99	0.	2.2003e-006
12881	-459.9	-670.	0.	-2.2669e-006
12881	-459.9	-670.	0.	2.2669e-006
12882	-469.87	-670.01	0.	-2.2982e-006
12882	-469.87	-670.01	0.	2.2982e-006
12883	-509.83	-670.03	0.	-2.4094e-006
12883	-509.83	-670.03	0.	2.4094e-006
12884	-529.88	-670.01	0.	-2.4559e-006
12884	-529.88	-670.01	0.	2.4559e-006
12885	-549.94	-670.	0.	-2.4954e-006
12885	-549.94	-670.	0.	2.4954e-006
12886	-569.97	-670.	0.	-2.5274e-006
12886	-569.97	-670.	0.	2.5274e-006
12887	-589.99	-670.	0.	-2.5515e-006
12887	-589.99	-670.	0.	2.5515e-006
12888	-610.	-670.	0.	-2.567e-006
12888	-610.	-670.	0.	2.567e-006
12889	-620.	-670.	0.	-2.5714e-006
12889	-620.	-670.	0.	2.5714e-006
12890	-630.	-670.	0.	-2.5734e-006
12890	-630.	-670.	0.	2.5734e-006
12891	-650.	-670.	0.	-2.5702e-006
12891	-650.	-670.	0.	2.5702e-006
12892	-670.	-670.	0.	-2.5566e-006
12892	-670.	-670.	0.	2.5566e-006
12893	-670.	670.	0.	2.5566e-006
12893	-670.	670.	0.	-2.5566e-006
12894	-520.	680.	0.	2.4209e-006
12894	-520.	680.	0.	-2.4209e-006
12895	-510.	680.	0.	2.3969e-006
12895	-510.	680.	0.	-2.3969e-006
12896	670.	670.	0.	-2.5566e-006
12896	670.	670.	0.	2.5566e-006
12897	670.02	-670.03	0.	2.5566e-006
12897	670.02	-670.03	0.	-2.5566e-006
12898	480.02	-680.02	0.	2.3156e-006
12898	480.02	-680.02	0.	-2.3156e-006
12899	470.02	-680.03	0.	2.2856e-006
12899	470.02	-680.03	0.	-2.2856e-006
12900	-680.	-660.	0.	-2.5537e-006
12900	-680.	-660.	0.	2.5537e-006
12901	-680.	-650.	0.	-2.5589e-006
12901	-680.	-650.	0.	2.5589e-006
12902	-680.	-640.	0.	-2.5616e-006
12902	-680.	-640.	0.	2.5616e-006
12903	-680.	-630.	0.	-2.5618e-006
12903	-680.	-630.	0.	2.5618e-006
12904	-680.	-610.	0.	-2.555e-006
12904	-680.	-610.	0.	2.555e-006
12905	-680.	-600.	0.	-2.5481e-006
12905	-680.	-600.	0.	2.5481e-006
12906	-680.	-590.	0.	-2.5391e-006
12906	-680.	-590.	0.	2.5391e-006
12907	-680.	-570.	0.	-2.5149e-006
12907	-680.	-570.	0.	2.5149e-006
12908	-680.	-560.	0.	-2.4997e-006
12908	-680.	-560.	0.	2.4997e-006
12909	-680.	-550.	0.	-2.4827e-006
12909	-680.	-550.	0.	2.4827e-006
12910	-680.	-540.	0.	-2.4638e-006
12910	-680.	-540.	0.	2.4638e-006
12911	-680.	-530.	0.	-2.4432e-006
12911	-680.	-530.	0.	2.4432e-006
12912	-680.	-510.	0.	-2.3969e-006
12912	-680.	-510.	0.	2.3969e-006
12913	-680.	-490.	0.	-2.3441e-006
12913	-680.	-490.	0.	2.3441e-006
12914	-680.	-470.	0.	-2.2855e-006
12914	-680.	-470.	0.	2.2855e-006
12915	-680.	-430.	0.	-2.1523e-006
12915	-680.	-430.	0.	2.1523e-006
12916	-680.	-420.	0.	-2.1159e-006
12916	-680.	-420.	0.	2.1159e-006
12917	-680.	-410.	0.	-2.0785e-006
12917	-680.	-410.	0.	2.0785e-006
12918	-680.	-390.	0.	-2.0003e-006
12918	-680.	-390.	0.	2.0003e-006
12919	-680.	-370.	0.	-1.9182e-006
12919	-680.	-370.	0.	1.9182e-006
12920	-680.	-350.	0.	-1.8325e-006
12920	-680.	-350.	0.	1.8325e-006
12921	-680.	-330.	0.	-1.7434e-006
12921	-680.	-330.	0.	1.7434e-006
12922	-680.	-309.99	0.	-1.6513e-006
12922	-680.	-309.99	0.	1.6513e-006
12923	-680.01	-289.98	0.	-1.5564e-006
12923	-680.01	-289.98	0.	1.5564e-006
12924	-680.06	-269.95	0.	-1.4588e-006
12924	-680.06	-269.95	0.	1.4588e-006
12925	-680.2	-229.9	0.	-1.257e-006
12925	-680.2	-229.9	0.	1.257e-006
12926	-680.17	-219.91	0.	-1.2055e-006
12926	-680.17	-219.91	0.	1.2055e-006
12927	-680.12	-209.93	0.	-1.1536e-006
12927	-680.12	-209.93	0.	1.1536e-006
12928	-680.04	-189.96	0.	-1.0486e-006
12928	-680.04	-189.96	0.	1.0486e-006
12929	-680.01	-169.99	0.	-9.4207e-007
12929	-680.01	-169.99	0.	9.4207e-007
12930	-680.	-150.	0.	-8.3417e-007
12930	-680.	-150.	0.	8.3417e-007
12931	-680.	-140.	0.	-7.7978e-007
12931	-680.	-140.	0.	7.7978e-007
12932	-680.	-130.	0.	-7.2513e-007
12932	-680.	-130.	0.	7.2513e-007
12933	-680.	-110.	0.	-6.1513e-007
12933	-680.	-110.	0.	6.1513e-007
12934	-680.	-90.	0.	-5.0434e-007
12934	-680.	-90.	0.	5.0434e-007
12935	-680.	-80.	0.	-4.487e-007
12935	-680.	-80.	0.	4.487e-007
12936	-680.	-70.	0.	-3.9291e-007
12936	-680.	-70.	0.	3.9291e-007
12937	-680.	-50.	0.	-2.81e-007
12937	-680.	-50.	0.	2.81e-007
12938	-680.	-30.	0.	-1.6874e-007
12938	-680.	-30.	0.	1.6874e-007
12939	-680.	-10.	0.	-5.6269e-008
12939	-680.	-10.	0.	5.6269e-008
12940	-680.	10.	0.	5.6269e-008
12940	-680.	10.	0.	-5.6269e-008
12941	-680.	30.	0.	1.6874e-007
12941	-680.	30.	0.	-1.6874e-007
12942	-680.	50.	0.	2.81e-007
12942	-680.	50.	0.	-2.81e-007
12943	-680.	60.	0.	3.3701e-007
12943	-680.	60.	0.	-3.3701e-007
12944	-680.	70.	0.	3.9291e-007
12944	-680.	70.	0.	-3.9291e-007
12945	-680.	90.	0.	5.0434e-007
12945	-680.	90.	0.	-5.0434e-007
12946	-680.	130.	0.	7.2513e-007
12946	-680.	130.	0.	-7.2513e-007
12947	-680.	150.	0.	8.3419e-007
12947	-680.	150.	0.	-8.3419e-007
12948	-680.	170.	0.	9.4215e-007
12948	-680.	170.	0.	-9.4215e-007
12949	-680.	190.	0.	1.0488e-006
12949	-680.	190.	0.	-1.0488e-006
12950	-680.	200.	0.	1.1016e-006
12950	-680.	200.	0.	-1.1016e-006
12951	-680.	210.	0.	1.1541e-006
12951	-680.	210.	0.	-1.1541e-006
12952	-679.99	230.	0.	1.2577e-006
12952	-679.99	230.	0.	-1.2577e-006
12953	-679.99	240.	0.	1.3088e-006
12953	-679.99	240.	0.	-1.3088e-006
12954	-679.99	250.	0.	1.3594e-006
12954	-679.99	250.	0.	-1.3594e-006
12955	-680.	290.	0.	1.5565e-006
12955	-680.	290.	0.	-1.5565e-006
12956	-680.	310.	0.	1.6513e-006
12956	-680.	310.	0.	-1.6513e-006
12957	-680.	330.	0.	1.7435e-006
12957	-680.	330.	0.	-1.7435e-006
12958	-680.	350.	0.	1.8325e-006
12958	-680.	350.	0.	-1.8325e-006
12959	-680.	360.	0.	1.8758e-006
12959	-680.	360.	0.	-1.8758e-006
12960	-680.	370.	0.	1.9182e-006
12960	-680.	370.	0.	-1.9182e-006
12961	-680.	380.	0.	1.9598e-006
12961	-680.	380.	0.	-1.9598e-006
12962	-680.	390.	0.	2.0003e-006
12962	-680.	390.	0.	-2.0003e-006
12963	-680.	400.	0.	2.0399e-006
12963	-680.	400.	0.	-2.0399e-006
12964	-680.	410.	0.	2.0785e-006
12964	-680.	410.	0.	-2.0785e-006
12965	-680.	420.	0.	2.1159e-006
12965	-680.	420.	0.	-2.1159e-006
12966	-680.	430.	0.	2.1523e-006
12966	-680.	430.	0.	-2.1523e-006
12967	-680.	440.	0.	2.1875e-006
12967	-680.	440.	0.	-2.1875e-006
12968	-680.	450.	0.	2.2214e-006
12968	-680.	450.	0.	-2.2214e-006
12969	-680.	460.01	0.	2.2542e-006
12969	-680.	460.01	0.	-2.2542e-006
12970	-680.	470.01	0.	2.2856e-006
12970	-680.	470.01	0.	-2.2856e-006
12971	-679.99	490.03	0.	2.3443e-006
12971	-679.99	490.03	0.	-2.3443e-006
12972	-679.97	530.12	0.	2.4435e-006
12972	-679.97	530.12	0.	-2.4435e-006
12973	-679.97	550.13	0.	2.483e-006
12973	-679.97	550.13	0.	-2.483e-006
12974	-679.99	570.1	0.	2.515e-006
12974	-679.99	570.1	0.	-2.515e-006
12975	-680.	590.05	0.	2.5392e-006
12975	-680.	590.05	0.	-2.5392e-006
12976	-680.	610.02	0.	2.555e-006
12976	-680.	610.02	0.	-2.555e-006
12977	-680.	630.01	0.	2.5618e-006
12977	-680.	630.01	0.	-2.5618e-006
12978	-680.	650.	0.	2.5589e-006
12978	-680.	650.	0.	-2.5589e-006
12979	-680.	-670.	0.	-2.5458e-006
12979	-680.	-670.	0.	2.5458e-006
12980	-670.	680.	0.	2.5458e-006
12980	-670.	680.	0.	-2.5458e-006
12981	-680.	670.	0.	2.5458e-006
12981	-680.	670.	0.	-2.5458e-006
12982	-489.84	-680.03	0.	-2.3436e-006
12982	-489.84	-680.03	0.	2.3436e-006
12983	-660.	680.	0.	2.5537e-006
12983	-660.	680.	0.	-2.5537e-006
12984	-650.	680.	0.	2.5589e-006
12984	-650.	680.	0.	-2.5589e-006
12985	-640.	680.	0.	2.5616e-006
12985	-640.	680.	0.	-2.5616e-006
12986	-630.	680.	0.	2.5618e-006
12986	-630.	680.	0.	-2.5618e-006
12987	-610.	680.	0.	2.555e-006
12987	-610.	680.	0.	-2.555e-006
12988	-600.	680.	0.	2.5481e-006
12988	-600.	680.	0.	-2.5481e-006
12989	-590.	680.	0.	2.5391e-006
12989	-590.	680.	0.	-2.5391e-006
12990	-570.	680.	0.	2.5149e-006
12990	-570.	680.	0.	-2.5149e-006
12991	-560.	680.	0.	2.4997e-006
12991	-560.	680.	0.	-2.4997e-006
12992	-550.	680.	0.	2.4827e-006
12992	-550.	680.	0.	-2.4827e-006
12993	-540.	680.	0.	2.4638e-006
12993	-540.	680.	0.	-2.4638e-006
12994	-530.	680.	0.	2.4432e-006
12994	-530.	680.	0.	-2.4432e-006
12995	-490.	680.	0.	2.3441e-006
12995	-490.	680.	0.	-2.3441e-006
12996	-470.	680.	0.	2.2855e-006
12996	-470.	680.	0.	-2.2855e-006
12997	-430.	680.	0.	2.1523e-006
12997	-430.	680.	0.	-2.1523e-006
12998	-420.	680.	0.	2.1159e-006
12998	-420.	680.	0.	-2.1159e-006
12999	-410.	680.	0.	2.0785e-006
12999	-410.	680.	0.	-2.0785e-006
13000	-389.99	680.01	0.	2.0003e-006
13000	-389.99	680.01	0.	-2.0003e-006
13001	-369.98	680.05	0.	1.9181e-006
13001	-369.98	680.05	0.	-1.9181e-006
13002	-349.95	680.14	0.	1.8321e-006
13002	-349.95	680.14	0.	-1.8321e-006
13003	-329.92	680.18	0.	1.7429e-006
13003	-329.92	680.18	0.	-1.7429e-006
13004	-309.89	680.11	0.	1.6507e-006
13004	-309.89	680.11	0.	-1.6507e-006
13005	-289.9	680.05	0.	1.5559e-006
13005	-289.9	680.05	0.	-1.5559e-006
13006	-269.93	680.02	0.	1.4587e-006
13006	-269.93	680.02	0.	-1.4587e-006
13007	-229.98	680.	0.	1.2575e-006
13007	-229.98	680.	0.	-1.2575e-006
13008	-219.99	680.	0.	1.206e-006
13008	-219.99	680.	0.	-1.206e-006
13009	-209.99	680.	0.	1.154e-006
13009	-209.99	680.	0.	-1.154e-006
13010	-190.	680.	0.	1.0488e-006
13010	-190.	680.	0.	-1.0488e-006
13011	-170.	680.	0.	9.4214e-007
13011	-170.	680.	0.	-9.4214e-007
13012	-150.	680.	0.	8.3419e-007
13012	-150.	680.	0.	-8.3419e-007
13013	-140.	680.	0.	7.7979e-007
13013	-140.	680.	0.	-7.7979e-007
13014	-130.	680.	0.	7.2513e-007
13014	-130.	680.	0.	-7.2513e-007
13015	-110.	680.	0.	6.1513e-007
13015	-110.	680.	0.	-6.1513e-007
13016	-90.	680.	0.	5.0434e-007
13016	-90.	680.	0.	-5.0434e-007
13017	-80.	680.	0.	4.4869e-007
13017	-80.	680.	0.	-4.4869e-007
13018	-70.	680.	0.	3.9291e-007
13018	-70.	680.	0.	-3.9291e-007
13019	-50.	680.	0.	2.81e-007
13019	-50.	680.	0.	-2.81e-007
13020	-39.999	680.	0.	2.249e-007
13020	-39.999	680.	0.	-2.249e-007
13021	-29.998	680.	0.	1.6873e-007
13021	-29.998	680.	0.	-1.6873e-007
13022	-9.9916	680.02	0.	5.6216e-008
13022	-9.9916	680.02	0.	-5.6216e-008
13023	10.027	680.08	0.	-5.6417e-008
13023	10.027	680.08	0.	5.6417e-008
13024	30.062	680.23	0.	-1.6905e-007
13024	30.062	680.23	0.	1.6905e-007
13025	50.103	680.33	0.	-2.815e-007
13025	50.103	680.33	0.	2.815e-007
13026	70.137	680.31	0.	-3.9358e-007
13026	70.137	680.31	0.	3.9358e-007
13027	90.145	680.24	0.	-5.0504e-007
13027	90.145	680.24	0.	5.0504e-007
13028	110.13	680.22	0.	-6.1571e-007
13028	110.13	680.22	0.	6.1571e-007
13029	130.1	680.31	0.	-7.2549e-007
13029	130.1	680.31	0.	7.2549e-007
13030	170.05	680.22	0.	-9.4227e-007
13030	170.05	680.22	0.	9.4227e-007
13031	190.06	680.1	0.	-1.0491e-006
13031	190.06	680.1	0.	1.0491e-006
13032	210.12	680.14	0.	-1.1545e-006
13032	210.12	680.14	0.	1.1545e-006
13033	230.2	680.37	0.	-1.2583e-006
13033	230.2	680.37	0.	1.2583e-006
13034	240.24	680.5	0.	-1.3094e-006
13034	240.24	680.5	0.	1.3094e-006
13035	250.25	680.59	0.	-1.36e-006
13035	250.25	680.59	0.	1.36e-006
13036	270.21	680.55	0.	-1.4595e-006
13036	270.21	680.55	0.	1.4595e-006
13037	280.17	680.41	0.	-1.5084e-006
13037	280.17	680.41	0.	1.5084e-006
13038	290.13	680.27	0.	-1.5568e-006
13038	290.13	680.27	0.	1.5568e-006
13039	330.02	680.01	0.	-1.7435e-006
13039	330.02	680.01	0.	1.7435e-006
13040	340.01	680.	0.	-1.7884e-006
13040	340.01	680.	0.	1.7884e-006
13041	350.01	680.	0.	-1.8325e-006
13041	350.01	680.	0.	1.8325e-006
13042	370.01	680.	0.	-1.9183e-006
13042	370.01	680.	0.	1.9183e-006
13043	390.02	680.	0.	-2.0004e-006
13043	390.02	680.	0.	2.0004e-006
13044	410.05	680.	0.	-2.0787e-006
13044	410.05	680.	0.	2.0787e-006
13045	430.09	680.01	0.	-2.1526e-006
13045	430.09	680.01	0.	2.1526e-006
13046	440.1	680.02	0.	-2.1878e-006
13046	440.1	680.02	0.	2.1878e-006
13047	450.1	680.02	0.	-2.2218e-006
13047	450.1	680.02	0.	2.2218e-006
13048	470.08	680.01	0.	-2.2858e-006
13048	470.08	680.01	0.	2.2858e-006
13049	490.05	680.	0.	-2.3443e-006
13049	490.05	680.	0.	2.3443e-006
13050	510.02	680.	0.	-2.3969e-006
13050	510.02	680.	0.	2.3969e-006
13051	530.01	679.99	0.	-2.4432e-006
13051	530.01	679.99	0.	2.4432e-006
13052	550.01	679.98	0.	-2.4828e-006
13052	550.01	679.98	0.	2.4828e-006
13053	560.01	679.98	0.	-2.4998e-006
13053	560.01	679.98	0.	2.4998e-006
13054	570.01	679.98	0.	-2.5149e-006
13054	570.01	679.98	0.	2.5149e-006
13055	590.01	679.99	0.	-2.5392e-006
13055	590.01	679.99	0.	2.5392e-006
13056	600.01	680.	0.	-2.5482e-006
13056	600.01	680.	0.	2.5482e-006
13057	610.	680.	0.	-2.555e-006
13057	610.	680.	0.	2.555e-006
13058	630.	680.	0.	-2.5618e-006
13058	630.	680.	0.	2.5618e-006
13059	650.	680.	0.	-2.5589e-006
13059	650.	680.	0.	2.5589e-006
13060	679.99	670.	0.	-2.5458e-006
13060	679.99	670.	0.	2.5458e-006
13061	669.99	680.	0.	-2.5458e-006
13061	669.99	680.	0.	2.5458e-006
13062	680.	650.	0.	-2.5589e-006
13062	680.	650.	0.	2.5589e-006
13063	680.	640.	0.	-2.5616e-006
13063	680.	640.	0.	2.5616e-006
13064	680.	630.	0.	-2.5618e-006
13064	680.	630.	0.	2.5618e-006
13065	680.	600.	0.	-2.5481e-006
13065	680.	600.	0.	2.5481e-006
13066	680.	590.	0.	-2.5391e-006
13066	680.	590.	0.	2.5391e-006
13067	680.	580.	0.	-2.528e-006
13067	680.	580.	0.	2.528e-006
13068	680.	570.	0.	-2.5149e-006
13068	680.	570.	0.	2.5149e-006
13069	680.	550.	0.	-2.4827e-006
13069	680.	550.	0.	2.4827e-006
13070	680.	530.	0.	-2.4432e-006
13070	680.	530.	0.	2.4432e-006
13071	680.	520.	0.	-2.4209e-006
13071	680.	520.	0.	2.4209e-006
13072	680.	510.	0.	-2.3969e-006
13072	680.	510.	0.	2.3969e-006
13073	680.	490.	0.	-2.3441e-006
13073	680.	490.	0.	2.3441e-006
13074	680.	470.	0.	-2.2855e-006
13074	680.	470.	0.	2.2855e-006
13075	680.	450.	0.	-2.2214e-006
13075	680.	450.	0.	2.2214e-006
13076	680.	430.	0.	-2.1523e-006
13076	680.	430.	0.	2.1523e-006
13077	680.	420.	0.	-2.1159e-006
13077	680.	420.	0.	2.1159e-006
13078	680.	410.	0.	-2.0785e-006
13078	680.	410.	0.	2.0785e-006
13079	680.	390.	0.	-2.0003e-006
13079	680.	390.	0.	2.0003e-006
13080	680.	380.	0.	-1.9598e-006
13080	680.	380.	0.	1.9598e-006
13081	680.	370.	0.	-1.9182e-006
13081	680.	370.	0.	1.9182e-006
13082	680.	350.	0.	-1.8325e-006
13082	680.	350.	0.	1.8325e-006
13083	680.	330.	0.	-1.7435e-006
13083	680.	330.	0.	1.7435e-006
13084	680.	310.	0.	-1.6513e-006
13084	680.	310.	0.	1.6513e-006
13085	680.	300.	0.	-1.6042e-006
13085	680.	300.	0.	1.6042e-006
13086	680.	290.	0.	-1.5565e-006
13086	680.	290.	0.	1.5565e-006
13087	680.	280.	0.	-1.5081e-006
13087	680.	280.	0.	1.5081e-006
13088	680.	270.	0.	-1.4591e-006
13088	680.	270.	0.	1.4591e-006
13089	680.	260.	0.	-1.4095e-006
13089	680.	260.	0.	1.4095e-006
13090	680.	250.	0.	-1.3594e-006
13090	680.	250.	0.	1.3594e-006
13091	680.	230.	0.	-1.2576e-006
13091	680.	230.	0.	1.2576e-006
13092	680.	210.	0.	-1.1541e-006
13092	680.	210.	0.	1.1541e-006
13093	680.	200.	0.	-1.1016e-006
13093	680.	200.	0.	1.1016e-006
13094	680.	189.99	0.	-1.0488e-006
13094	680.	189.99	0.	1.0488e-006
13095	680.	179.99	0.	-9.9559e-007
13095	680.	179.99	0.	9.9559e-007
13096	680.	169.98	0.	-9.4202e-007
13096	680.	169.98	0.	9.4202e-007
13097	680.	159.96	0.	-8.8811e-007
13097	680.	159.96	0.	8.8811e-007
13098	680.	149.94	0.	-8.3389e-007
13098	680.	149.94	0.	8.3389e-007
13099	680.01	129.91	0.	-7.2466e-007
13099	680.01	129.91	0.	7.2466e-007
13100	680.01	109.9	0.	-6.146e-007
13100	680.01	109.9	0.	6.146e-007
13101	680.	99.917	0.	-5.5935e-007
13101	680.	99.917	0.	5.5935e-007
13102	680.	89.931	0.	-5.0394e-007
13102	680.	89.931	0.	5.0394e-007
13103	680.	79.946	0.	-4.4839e-007
13103	680.	79.946	0.	4.4839e-007
13104	680.	49.986	0.	-2.8091e-007
13104	680.	49.986	0.	2.8091e-007
13105	680.	29.996	0.	-1.6871e-007
13105	680.	29.996	0.	1.6871e-007
13106	680.	9.9994	0.	-5.6262e-008
13106	680.	9.9994	0.	5.6262e-008
13107	680.	-10.	0.	5.627e-008
13107	680.	-10.	0.	-5.627e-008
13108	680.	-30.	0.	1.6874e-007
13108	680.	-30.	0.	-1.6874e-007
13109	680.	-40.	0.	2.249e-007
13109	680.	-40.	0.	-2.249e-007
13110	680.	-50.	0.	2.81e-007
13110	680.	-50.	0.	-2.81e-007
13111	680.	-60.	0.	3.3701e-007
13111	680.	-60.	0.	-3.3701e-007
13112	680.	-70.	0.	3.9291e-007
13112	680.	-70.	0.	-3.9291e-007
13113	680.	-80.	0.	4.4869e-007
13113	680.	-80.	0.	-4.4869e-007
13114	680.	-90.	0.	5.0434e-007
13114	680.	-90.	0.	-5.0434e-007
13115	680.	-100.	0.	5.5982e-007
13115	680.	-100.	0.	-5.5982e-007
13116	680.	-110.	0.	6.1513e-007
13116	680.	-110.	0.	-6.1513e-007
13117	680.	-120.	0.	6.7024e-007
13117	680.	-120.	0.	-6.7024e-007
13118	680.	-130.	0.	7.2513e-007
13118	680.	-130.	0.	-7.2513e-007
13119	680.	-150.	0.	8.3419e-007
13119	680.	-150.	0.	-8.3419e-007
13120	680.	-170.	0.	9.4215e-007
13120	680.	-170.	0.	-9.4215e-007
13121	680.	-190.	0.	1.0488e-006
13121	680.	-190.	0.	-1.0488e-006
13122	680.	-200.	0.	1.1016e-006
13122	680.	-200.	0.	-1.1016e-006
13123	680.	-210.	0.	1.1541e-006
13123	680.	-210.	0.	-1.1541e-006
13124	680.	-220.	0.	1.2061e-006
13124	680.	-220.	0.	-1.2061e-006
13125	680.	-230.	0.	1.2576e-006
13125	680.	-230.	0.	-1.2576e-006
13126	680.	-250.	0.	1.3594e-006
13126	680.	-250.	0.	-1.3594e-006
13127	680.	-260.	0.	1.4095e-006
13127	680.	-260.	0.	-1.4095e-006
13128	680.	-270.	0.	1.4591e-006
13128	680.	-270.	0.	-1.4591e-006
13129	680.	-290.	0.	1.5565e-006
13129	680.	-290.	0.	-1.5565e-006
13130	680.	-300.	0.	1.6042e-006
13130	680.	-300.	0.	-1.6042e-006
13131	680.	-310.	0.	1.6513e-006
13131	680.	-310.	0.	-1.6513e-006
13132	680.	-330.	0.	1.7435e-006
13132	680.	-330.	0.	-1.7435e-006
13133	680.	-350.	0.	1.8325e-006
13133	680.	-350.	0.	-1.8325e-006
13134	680.	-370.	0.	1.9182e-006
13134	680.	-370.	0.	-1.9182e-006
