Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Normal Elastic Strain (mm/mm)
11500	-630.	-630.	0.	-4.7254e-008
11500	-630.	-630.	0.	4.7254e-008
11501	-630.	630.	0.	-4.7253e-008
11501	-630.	630.	0.	4.7253e-008
11502	-520.	640.	0.	-3.2112e-007
11502	-520.	640.	0.	3.2112e-007
11503	-510.	640.	0.	-3.4038e-007
11503	-510.	640.	0.	3.4038e-007
11504	-299.93	640.08	0.	-5.9587e-007
11504	-299.93	640.08	0.	5.9587e-007
11505	-289.94	640.05	0.	-6.0278e-007
11505	-289.94	640.05	0.	6.0278e-007
11506	630.	630.	0.	-4.7251e-008
11506	630.	630.	0.	4.7251e-008
11507	630.07	-630.04	0.	-4.7033e-008
11507	630.07	-630.04	0.	4.7033e-008
11508	480.	-640.01	0.	-3.9343e-007
11508	480.	-640.01	0.	3.9343e-007
11509	470.	-640.01	0.	-4.0963e-007
11509	470.	-640.01	0.	4.0963e-007
11510	-640.	-620.	0.	-1.339e-008
11510	-640.	-620.	0.	1.339e-008
11511	-640.	-610.	0.	-1.2077e-008
11511	-640.	-610.	0.	1.2077e-008
11512	-640.	-600.	0.	-1.0679e-008
11512	-640.	-600.	0.	1.0679e-008
11513	-640.	-570.	0.	-5.9851e-009
11513	-640.	-570.	0.	5.9851e-009
11514	-640.	-560.	0.	-4.2622e-009
11514	-640.	-560.	0.	4.2622e-009
11515	-640.	-550.	0.	-2.467e-009
11515	-640.	-550.	0.	2.467e-009
11516	-640.	-530.	0.	1.3302e-009
11516	-640.	-530.	0.	-1.3302e-009
11517	-640.	-520.	0.	3.3264e-009
11517	-640.	-520.	0.	-3.3264e-009
11518	-640.	-510.	0.	5.3827e-009
11518	-640.	-510.	0.	-5.3827e-009
11519	-640.	-500.	0.	7.4955e-009
11519	-640.	-500.	0.	-7.4955e-009
11520	-640.	-490.	0.	9.6609e-009
11520	-640.	-490.	0.	-9.6609e-009
11521	-640.	-470.	0.	1.4134e-008
11521	-640.	-470.	0.	-1.4134e-008
11522	-640.	-450.	0.	1.8769e-008
11522	-640.	-450.	0.	-1.8769e-008
11523	-640.	-430.	0.	2.3532e-008
11523	-640.	-430.	0.	-2.3532e-008
11524	-640.	-420.	0.	2.5951e-008
11524	-640.	-420.	0.	-2.5951e-008
11525	-640.	-410.	0.	2.8389e-008
11525	-640.	-410.	0.	-2.8389e-008
11526	-640.	-370.	0.	3.824e-008
11526	-640.	-370.	0.	-3.824e-008
11527	-640.	-340.	0.	4.5607e-008
11527	-640.	-340.	0.	-4.5607e-008
11528	-640.	-330.	0.	4.8037e-008
11528	-640.	-330.	0.	-4.8037e-008
11529	-640.	-320.	0.	5.0449e-008
11529	-640.	-320.	0.	-5.0449e-008
11530	-640.	-310.	0.	5.2843e-008
11530	-640.	-310.	0.	-5.2843e-008
11531	-640.01	-289.98	0.	5.7592e-008
11531	-640.01	-289.98	0.	-5.7592e-008
11532	-640.03	-279.97	0.	6.0012e-008
11532	-640.03	-279.97	0.	-6.0012e-008
11533	-640.07	-269.95	0.	6.2514e-008
11533	-640.07	-269.95	0.	-6.2514e-008
11534	-640.17	-249.91	0.	6.7589e-008
11534	-640.17	-249.91	0.	-6.7589e-008
11535	-640.2	-229.91	0.	7.1984e-008
11535	-640.2	-229.91	0.	-7.1984e-008
11536	-640.12	-209.93	0.	7.5283e-008
11536	-640.12	-209.93	0.	-7.5283e-008
11537	-640.04	-189.96	0.	7.8274e-008
11537	-640.04	-189.96	0.	-7.8274e-008
11538	-640.01	-169.99	0.	8.1356e-008
11538	-640.01	-169.99	0.	-8.1356e-008
11539	-640.	-150.	0.	8.4322e-008
11539	-640.	-150.	0.	-8.4322e-008
11540	-640.	-120.	0.	8.8208e-008
11540	-640.	-120.	0.	-8.8208e-008
11541	-640.	-110.	0.	8.9329e-008
11541	-640.	-110.	0.	-8.9329e-008
11542	-640.	-100.	0.	9.0358e-008
11542	-640.	-100.	0.	-9.0358e-008
11543	-640.	-90.	0.	9.1295e-008
11543	-640.	-90.	0.	-9.1295e-008
11544	-640.	-80.	0.	9.2137e-008
11544	-640.	-80.	0.	-9.2137e-008
11545	-640.	-70.	0.	9.2883e-008
11545	-640.	-70.	0.	-9.2883e-008
11546	-640.	-60.	0.	9.3532e-008
11546	-640.	-60.	0.	-9.3532e-008
11547	-640.	-50.	0.	9.4083e-008
11547	-640.	-50.	0.	-9.4083e-008
11548	-640.	-30.	0.	9.4888e-008
11548	-640.	-30.	0.	-9.4888e-008
11549	-640.	-20.	0.	9.514e-008
11549	-640.	-20.	0.	-9.514e-008
11550	-640.	-10.	0.	9.5291e-008
11550	-640.	-10.	0.	-9.5291e-008
11551	-640.	10.	0.	9.5291e-008
11551	-640.	10.	0.	-9.5291e-008
11552	-640.	30.	0.	9.4888e-008
11552	-640.	30.	0.	-9.4888e-008
11553	-640.	40.	0.	9.4535e-008
11553	-640.	40.	0.	-9.4535e-008
11554	-640.	50.	0.	9.4083e-008
11554	-640.	50.	0.	-9.4083e-008
11555	-640.	60.	0.	9.3532e-008
11555	-640.	60.	0.	-9.3532e-008
11556	-640.	70.	0.	9.2883e-008
11556	-640.	70.	0.	-9.2883e-008
11557	-640.	90.	0.	9.1295e-008
11557	-640.	90.	0.	-9.1295e-008
11558	-640.	110.	0.	8.9329e-008
11558	-640.	110.	0.	-8.9329e-008
11559	-640.	120.	0.	8.8208e-008
11559	-640.	120.	0.	-8.8208e-008
11560	-640.	130.	0.	8.6997e-008
11560	-640.	130.	0.	-8.6997e-008
11561	-640.	150.	0.	8.4315e-008
11561	-640.	150.	0.	-8.4315e-008
11562	-640.	160.	0.	8.2847e-008
11562	-640.	160.	0.	-8.2847e-008
11563	-640.	170.	0.	8.1295e-008
11563	-640.	170.	0.	-8.1295e-008
11564	-639.99	190.	0.	7.7932e-008
11564	-639.99	190.	0.	-7.7932e-008
11565	-639.99	200.01	0.	7.6113e-008
11565	-639.99	200.01	0.	-7.6113e-008
11566	-639.98	210.01	0.	7.4202e-008
11566	-639.98	210.01	0.	-7.4202e-008
11567	-639.96	230.01	0.	7.0203e-008
11567	-639.96	230.01	0.	-7.0203e-008
11568	-639.97	250.01	0.	6.6112e-008
11568	-639.97	250.01	0.	-6.6112e-008
11569	-639.98	260.01	0.	6.4029e-008
11569	-639.98	260.01	0.	-6.4029e-008
11570	-640.	290.	0.	5.7469e-008
11570	-640.	290.	0.	-5.7469e-008
11571	-640.	300.	0.	5.5166e-008
11571	-640.	300.	0.	-5.5166e-008
11572	-640.	310.	0.	5.282e-008
11572	-640.	310.	0.	-5.282e-008
11573	-640.	330.	0.	4.8035e-008
11573	-640.	330.	0.	-4.8035e-008
11574	-640.	350.	0.	4.3162e-008
11574	-640.	350.	0.	-4.3162e-008
11575	-640.	370.	0.	3.824e-008
11575	-640.	370.	0.	-3.824e-008
11576	-640.	380.	0.	3.5772e-008
11576	-640.	380.	0.	-3.5772e-008
11577	-640.	390.	0.	3.3304e-008
11577	-640.	390.	0.	-3.3304e-008
11578	-640.	410.	0.	2.839e-008
11578	-640.	410.	0.	-2.839e-008
11579	-640.	420.	0.	2.5952e-008
11579	-640.	420.	0.	-2.5952e-008
11580	-640.	430.	0.	2.3533e-008
11580	-640.	430.	0.	-2.3533e-008
11581	-640.	460.	0.	1.6434e-008
11581	-640.	460.	0.	-1.6434e-008
11582	-640.	470.	0.	1.4136e-008
11582	-640.	470.	0.	-1.4136e-008
11583	-640.	480.01	0.	1.1877e-008
11583	-640.	480.01	0.	-1.1877e-008
11584	-640.	490.01	0.	9.665e-009
11584	-640.	490.01	0.	-9.665e-009
11585	-640.	510.03	0.	5.3664e-009
11585	-640.	510.03	0.	-5.3664e-009
11586	-639.99	530.05	0.	1.2875e-009
11586	-639.99	530.05	0.	-1.2875e-009
11587	-639.99	570.03	0.	-6.0096e-009
11587	-639.99	570.03	0.	6.0096e-009
11588	-640.	590.01	0.	-9.2015e-009
11588	-640.	590.01	0.	9.2015e-009
11589	-640.	610.	0.	-1.208e-008
11589	-640.	610.	0.	1.208e-008
11590	-640.	-630.	0.	-1.4613e-008
11590	-640.	-630.	0.	1.4613e-008
11591	-630.	640.	0.	-4.7145e-008
11591	-630.	640.	0.	4.7145e-008
11592	-640.	620.	0.	-1.3391e-008
11592	-640.	620.	0.	1.3391e-008
11593	-640.	630.	0.	-1.4614e-008
11593	-640.	630.	0.	1.4614e-008
11594	-479.83	-640.02	0.	-3.937e-007
11594	-479.83	-640.02	0.	3.937e-007
11595	-489.82	-640.03	0.	-3.7679e-007
11595	-489.82	-640.03	0.	3.7679e-007
11596	-620.	640.	0.	-7.7347e-008
11596	-620.	640.	0.	7.7347e-008
11597	-610.	640.	0.	-1.0639e-007
11597	-610.	640.	0.	1.0639e-007
11598	-600.	640.	0.	-1.343e-007
11598	-600.	640.	0.	1.343e-007
11599	-570.	640.	0.	-2.1163e-007
11599	-570.	640.	0.	2.1163e-007
11600	-560.	640.	0.	-2.3539e-007
11600	-560.	640.	0.	2.3539e-007
11601	-550.	640.	0.	-2.5818e-007
11601	-550.	640.	0.	2.5818e-007
11602	-530.	640.	0.	-3.0101e-007
11602	-530.	640.	0.	3.0101e-007
11603	-500.	640.	0.	-3.5884e-007
11603	-500.	640.	0.	3.5884e-007
11604	-490.	640.	0.	-3.7652e-007
11604	-490.	640.	0.	3.7652e-007
11605	-470.	640.	0.	-4.0964e-007
11605	-470.	640.	0.	4.0964e-007
11606	-450.	640.	0.	-4.3996e-007
11606	-450.	640.	0.	4.3996e-007
11607	-430.	640.	0.	-4.6767e-007
11607	-430.	640.	0.	4.6767e-007
11608	-420.	640.	0.	-4.8061e-007
11608	-420.	640.	0.	4.8061e-007
11609	-410.	640.	0.	-4.9296e-007
11609	-410.	640.	0.	4.9296e-007
11610	-369.98	640.05	0.	-5.3685e-007
11610	-369.98	640.05	0.	5.3685e-007
11611	-339.94	640.18	0.	-5.645e-007
11611	-339.94	640.18	0.	5.645e-007
11612	-329.93	640.19	0.	-5.7289e-007
11612	-329.93	640.19	0.	5.7289e-007
11613	-319.93	640.16	0.	-5.8092e-007
11613	-319.93	640.16	0.	5.8092e-007
11614	-309.93	640.12	0.	-5.8859e-007
11614	-309.93	640.12	0.	5.8859e-007
11615	-279.95	640.02	0.	-6.0931e-007
11615	-279.95	640.02	0.	6.0931e-007
11616	-269.96	640.01	0.	-6.1549e-007
11616	-269.96	640.01	0.	6.1549e-007
11617	-249.98	640.	0.	-6.2682e-007
11617	-249.98	640.	0.	6.2682e-007
11618	-229.99	640.	0.	-6.3692e-007
11618	-229.99	640.	0.	6.3692e-007
11619	-209.99	640.	0.	-6.4587e-007
11619	-209.99	640.	0.	6.4587e-007
11620	-190.	640.	0.	-6.5378e-007
11620	-190.	640.	0.	6.5378e-007
11621	-170.	640.	0.	-6.6069e-007
11621	-170.	640.	0.	6.6069e-007
11622	-150.	640.	0.	-6.6669e-007
11622	-150.	640.	0.	6.6669e-007
11623	-120.	640.	0.	-6.7407e-007
11623	-120.	640.	0.	6.7407e-007
11624	-110.	640.	0.	-6.7612e-007
11624	-110.	640.	0.	6.7612e-007
11625	-100.	640.	0.	-6.7798e-007
11625	-100.	640.	0.	6.7798e-007
11626	-90.	640.	0.	-6.7965e-007
11626	-90.	640.	0.	6.7965e-007
11627	-80.	640.	0.	-6.8113e-007
11627	-80.	640.	0.	6.8113e-007
11628	-70.	640.	0.	-6.8243e-007
11628	-70.	640.	0.	6.8243e-007
11629	-50.	640.	0.	-6.845e-007
11629	-50.	640.	0.	6.845e-007
11630	-29.998	640.	0.	-6.8585e-007
11630	-29.998	640.	0.	6.8585e-007
11631	-9.9916	640.02	0.	-6.8647e-007
11631	-9.9916	640.02	0.	6.8647e-007
11632	10.027	640.08	0.	-6.8627e-007
11632	10.027	640.08	0.	6.8627e-007
11633	30.063	640.23	0.	-6.8522e-007
11633	30.063	640.23	0.	6.8522e-007
11634	50.101	640.33	0.	-6.836e-007
11634	50.101	640.33	0.	6.836e-007
11635	70.128	640.31	0.	-6.8155e-007
11635	70.128	640.31	0.	6.8155e-007
11636	90.129	640.24	0.	-6.7893e-007
11636	90.129	640.24	0.	6.7893e-007
11637	100.12	640.22	0.	-6.7731e-007
11637	100.12	640.22	0.	6.7731e-007
11638	110.11	640.22	0.	-6.7544e-007
11638	110.11	640.22	0.	6.7544e-007
11639	120.1	640.25	0.	-6.733e-007
11639	120.1	640.25	0.	6.733e-007
11640	130.09	640.31	0.	-6.7097e-007
11640	130.09	640.31	0.	6.7097e-007
11641	170.05	640.22	0.	-6.6006e-007
11641	170.05	640.22	0.	6.6006e-007
11642	190.06	640.1	0.	-6.5341e-007
11642	190.06	640.1	0.	6.5341e-007
11643	210.11	640.14	0.	-6.4536e-007
11643	210.11	640.14	0.	6.4536e-007
11644	230.15	640.34	0.	-6.3587e-007
11644	230.15	640.34	0.	6.3587e-007
11645	250.25	640.59	0.	-6.2532e-007
11645	250.25	640.59	0.	6.2532e-007
11646	270.22	640.51	0.	-6.1415e-007
11646	270.22	640.51	0.	6.1415e-007
11647	290.14	640.26	0.	-6.0207e-007
11647	290.14	640.26	0.	6.0207e-007
11648	310.06	640.07	0.	-5.8854e-007
11648	310.06	640.07	0.	5.8854e-007
11649	330.02	640.01	0.	-5.7317e-007
11649	330.02	640.01	0.	5.7317e-007
11650	340.01	640.	0.	-5.648e-007
11650	340.01	640.	0.	5.648e-007
11651	350.01	640.	0.	-5.5598e-007
11651	350.01	640.	0.	5.5598e-007
11652	370.01	640.	0.	-5.3695e-007
11652	370.01	640.	0.	5.3695e-007
11653	390.02	640.	0.	-5.1598e-007
11653	390.02	640.	0.	5.1598e-007
11654	400.03	640.	0.	-5.0471e-007
11654	400.03	640.	0.	5.0471e-007
11655	410.05	640.	0.	-4.9289e-007
11655	410.05	640.	0.	4.9289e-007
11656	430.08	640.01	0.	-4.6754e-007
11656	430.08	640.01	0.	4.6754e-007
11657	450.1	640.02	0.	-4.398e-007
11657	450.1	640.02	0.	4.398e-007
11658	460.09	640.01	0.	-4.2498e-007
11658	460.09	640.01	0.	4.2498e-007
11659	470.08	640.01	0.	-4.0951e-007
11659	470.08	640.01	0.	4.0951e-007
11660	490.05	640.	0.	-3.7644e-007
11660	490.05	640.	0.	3.7644e-007
11661	510.02	640.	0.	-3.4035e-007
11661	510.02	640.	0.	3.4035e-007
11662	530.01	640.	0.	-3.01e-007
11662	530.01	640.	0.	3.01e-007
11663	550.01	639.99	0.	-2.5818e-007
11663	550.01	639.99	0.	2.5818e-007
11664	570.01	639.99	0.	-2.1163e-007
11664	570.01	639.99	0.	2.1163e-007
11665	580.	639.99	0.	-1.8688e-007
11665	580.	639.99	0.	1.8688e-007
11666	590.	640.	0.	-1.6112e-007
11666	590.	640.	0.	1.6112e-007
11667	610.	640.	0.	-1.0638e-007
11667	610.	640.	0.	1.0638e-007
11668	640.	630.	0.	-1.4612e-008
11668	640.	630.	0.	1.4612e-008
11669	630.	640.	0.	-4.7144e-008
11669	630.	640.	0.	4.7144e-008
11670	640.	620.	0.	-1.3387e-008
11670	640.	620.	0.	1.3387e-008
11671	640.	610.	0.	-1.2074e-008
11671	640.	610.	0.	1.2074e-008
11672	640.	590.	0.	-9.1913e-009
11672	640.	590.	0.	9.1913e-009
11673	640.	570.	0.	-5.9813e-009
11673	640.	570.	0.	5.9813e-009
11674	640.	560.	0.	-4.2604e-009
11674	640.	560.	0.	4.2604e-009
11675	640.	550.	0.	-2.4659e-009
11675	640.	550.	0.	2.4659e-009
11676	640.	530.	0.	1.3311e-009
11676	640.	530.	0.	-1.3311e-009
11677	640.	520.	0.	3.3271e-009
11677	640.	520.	0.	-3.3271e-009
11678	640.	510.	0.	5.3833e-009
11678	640.	510.	0.	-5.3833e-009
11679	640.	470.	0.	1.4134e-008
11679	640.	470.	0.	-1.4134e-008
11680	640.	450.	0.	1.8769e-008
11680	640.	450.	0.	-1.8769e-008
11681	640.	440.	0.	2.1137e-008
11681	640.	440.	0.	-2.1137e-008
11682	640.	430.	0.	2.3532e-008
11682	640.	430.	0.	-2.3532e-008
11683	640.	420.	0.	2.5951e-008
11683	640.	420.	0.	-2.5951e-008
11684	640.	410.	0.	2.8389e-008
11684	640.	410.	0.	-2.8389e-008
11685	640.	400.	0.	3.0841e-008
11685	640.	400.	0.	-3.0841e-008
11686	640.	390.	0.	3.3303e-008
11686	640.	390.	0.	-3.3303e-008
11687	640.	380.	0.	3.5771e-008
11687	640.	380.	0.	-3.5771e-008
11688	640.	370.	0.	3.824e-008
11688	640.	370.	0.	-3.824e-008
11689	640.	360.	0.	4.0705e-008
11689	640.	360.	0.	-4.0705e-008
11690	640.	350.	0.	4.3162e-008
11690	640.	350.	0.	-4.3162e-008
11691	640.	330.	0.	4.8035e-008
11691	640.	330.	0.	-4.8035e-008
11692	640.	310.	0.	5.2823e-008
11692	640.	310.	0.	-5.2823e-008
11693	640.	290.	0.	5.7492e-008
11693	640.	290.	0.	-5.7492e-008
11694	640.	280.	0.	5.9769e-008
11694	640.	280.	0.	-5.9769e-008
11695	640.	270.	0.	6.2002e-008
11695	640.	270.	0.	-6.2002e-008
11696	639.99	250.	0.	6.6307e-008
11696	639.99	250.	0.	-6.6307e-008
11697	639.99	229.99	0.	7.0392e-008
11697	639.99	229.99	0.	-7.0392e-008
11698	639.99	209.99	0.	7.4282e-008
11698	639.99	209.99	0.	-7.4282e-008
11699	639.99	189.99	0.	7.7936e-008
11699	639.99	189.99	0.	-7.7936e-008
11700	640.	179.99	0.	7.9652e-008
11700	640.	179.99	0.	-7.9652e-008
11701	640.	169.98	0.	8.1289e-008
11701	640.	169.98	0.	-8.1289e-008
11702	640.	159.96	0.	8.2852e-008
11702	640.	159.96	0.	-8.2852e-008
11703	640.	149.94	0.	8.4335e-008
11703	640.	149.94	0.	-8.4335e-008
11704	640.01	129.9	0.	8.705e-008
11704	640.01	129.9	0.	-8.705e-008
11705	640.	109.87	0.	8.9381e-008
11705	640.	109.87	0.	-8.9381e-008
11706	640.	89.889	0.	9.1316e-008
11706	640.	89.889	0.	-9.1316e-008
11707	640.	69.925	0.	9.2868e-008
11707	640.	69.925	0.	-9.2868e-008
11708	640.	49.96	0.	9.412e-008
11708	640.	49.96	0.	-9.412e-008
11709	640.	29.983	0.	9.4906e-008
11709	640.	29.983	0.	-9.4906e-008
11710	640.	19.988	0.	9.512e-008
11710	640.	19.988	0.	-9.512e-008
11711	640.	9.9931	0.	9.5294e-008
11711	640.	9.9931	0.	-9.5294e-008
11712	640.	-10.002	0.	9.5293e-008
11712	640.	-10.002	0.	-9.5293e-008
11713	640.	-30.	0.	9.4889e-008
11713	640.	-30.	0.	-9.4889e-008
11714	640.	-40.	0.	9.4536e-008
11714	640.	-40.	0.	-9.4536e-008
11715	640.	-50.	0.	9.4083e-008
11715	640.	-50.	0.	-9.4083e-008
11716	640.	-60.	0.	9.3531e-008
11716	640.	-60.	0.	-9.3531e-008
11717	640.	-70.	0.	9.288e-008
11717	640.	-70.	0.	-9.288e-008
11718	640.	-80.	0.	9.2133e-008
11718	640.	-80.	0.	-9.2133e-008
11719	640.	-90.	0.	9.129e-008
11719	640.	-90.	0.	-9.129e-008
11720	640.	-100.	0.	9.0354e-008
11720	640.	-100.	0.	-9.0354e-008
11721	640.	-110.	0.	8.9324e-008
11721	640.	-110.	0.	-8.9324e-008
11722	640.	-120.	0.	8.8205e-008
11722	640.	-120.	0.	-8.8205e-008
11723	640.	-130.	0.	8.6995e-008
11723	640.	-130.	0.	-8.6995e-008
11724	640.	-150.	0.	8.4316e-008
11724	640.	-150.	0.	-8.4316e-008
11725	640.	-170.	0.	8.1302e-008
11725	640.	-170.	0.	-8.1302e-008
11726	640.	-190.	0.	7.7975e-008
11726	640.	-190.	0.	-7.7975e-008
11727	640.	-210.	0.	7.4357e-008
11727	640.	-210.	0.	-7.4357e-008
11728	640.	-220.	0.	7.2447e-008
11728	640.	-220.	0.	-7.2447e-008
11729	640.	-250.	0.	6.6349e-008
11729	640.	-250.	0.	-6.6349e-008
11730	640.	-270.	0.	6.2012e-008
11730	640.	-270.	0.	-6.2012e-008
11731	640.	-290.	0.	5.7493e-008
11731	640.	-290.	0.	-5.7493e-008
11732	640.	-310.	0.	5.2823e-008
11732	640.	-310.	0.	-5.2823e-008
11733	640.	-330.	0.	4.8035e-008
11733	640.	-330.	0.	-4.8035e-008
11734	640.	-340.	0.	4.5607e-008
11734	640.	-340.	0.	-4.5607e-008
11735	640.	-350.	0.	4.3162e-008
11735	640.	-350.	0.	-4.3162e-008
11736	640.	-360.	0.	4.0705e-008
11736	640.	-360.	0.	-4.0705e-008
11737	640.	-370.	0.	3.824e-008
11737	640.	-370.	0.	-3.824e-008
11738	640.	-380.	0.	3.5771e-008
11738	640.	-380.	0.	-3.5771e-008
11739	640.	-390.	0.	3.3304e-008
11739	640.	-390.	0.	-3.3304e-008
11740	640.	-410.	0.	2.8389e-008
11740	640.	-410.	0.	-2.8389e-008
11741	640.	-430.	0.	2.3533e-008
11741	640.	-430.	0.	-2.3533e-008
11742	640.	-450.	0.	1.8769e-008
11742	640.	-450.	0.	-1.8769e-008
11743	640.	-470.	0.	1.4132e-008
11743	640.	-470.	0.	-1.4132e-008
11744	640.	-490.	0.	9.6413e-009
11744	640.	-490.	0.	-9.6413e-009
11745	639.98	-510.01	0.	5.2883e-009
11745	639.98	-510.01	0.	-5.2883e-009
11746	639.97	-520.01	0.	3.172e-009
11746	639.97	-520.01	0.	-3.172e-009
11747	639.96	-530.01	0.	1.1257e-009
11747	639.96	-530.01	0.	-1.1257e-009
11748	639.95	-540.01	0.	-8.1319e-010
11748	639.95	-540.01	0.	8.1319e-010
11749	639.96	-550.01	0.	-2.6417e-009
11749	639.96	-550.01	0.	2.6417e-009
11750	639.99	-570.02	0.	-6.0263e-009
11750	639.99	-570.02	0.	6.0263e-009
11751	640.03	-590.04	0.	-9.088e-009
11751	640.03	-590.04	0.	9.088e-009
11752	640.05	-600.05	0.	-1.0483e-008
11752	640.05	-600.05	0.	1.0483e-008
11753	640.08	-610.06	0.	-1.1806e-008
11753	640.08	-610.06	0.	1.1806e-008
11754	630.05	-640.03	0.	-4.6984e-008
11754	630.05	-640.03	0.	4.6984e-008
11755	640.09	-620.06	0.	-1.3087e-008
11755	640.09	-620.06	0.	1.3087e-008
11756	640.09	-630.05	0.	-1.4337e-008
11756	640.09	-630.05	0.	1.4337e-008
11757	610.03	-640.02	0.	-1.063e-007
11757	610.03	-640.02	0.	1.063e-007
11758	600.02	-640.01	0.	-1.3425e-007
11758	600.02	-640.01	0.	1.3425e-007
11759	590.01	-640.	0.	-1.6109e-007
11759	590.01	-640.	0.	1.6109e-007
11760	580.01	-640.	0.	-1.8687e-007
11760	580.01	-640.	0.	1.8687e-007
11761	570.	-640.	0.	-2.1162e-007
11761	570.	-640.	0.	2.1162e-007
11762	550.	-640.	0.	-2.5818e-007
11762	550.	-640.	0.	2.5818e-007
11763	540.	-640.	0.	-2.8004e-007
11763	540.	-640.	0.	2.8004e-007
11764	530.	-640.	0.	-3.0101e-007
11764	530.	-640.	0.	3.0101e-007
11765	510.	-640.	0.	-3.4038e-007
11765	510.	-640.	0.	3.4038e-007
11766	450.	-640.01	0.	-4.3994e-007
11766	450.	-640.01	0.	4.3994e-007
11767	440.	-640.	0.	-4.5412e-007
11767	440.	-640.	0.	4.5412e-007
11768	430.	-640.	0.	-4.6766e-007
11768	430.	-640.	0.	4.6766e-007
11769	420.	-640.	0.	-4.806e-007
11769	420.	-640.	0.	4.806e-007
11770	410.	-640.	0.	-4.9296e-007
11770	410.	-640.	0.	4.9296e-007
11771	390.	-640.	0.	-5.16e-007
11771	390.	-640.	0.	5.16e-007
11772	370.	-640.	0.	-5.3696e-007
11772	370.	-640.	0.	5.3696e-007
11773	350.	-640.	0.	-5.5599e-007
11773	350.	-640.	0.	5.5599e-007
11774	330.	-640.	0.	-5.7323e-007
11774	330.	-640.	0.	5.7323e-007
11775	310.	-640.	0.	-5.8882e-007
11775	310.	-640.	0.	5.8882e-007
11776	270.	-640.	0.	-6.155e-007
11776	270.	-640.	0.	6.155e-007
11777	250.	-640.	0.	-6.2682e-007
11777	250.	-640.	0.	6.2682e-007
11778	230.	-640.	0.	-6.3691e-007
11778	230.	-640.	0.	6.3691e-007
11779	210.	-640.	0.	-6.4587e-007
11779	210.	-640.	0.	6.4587e-007
11780	190.	-640.	0.	-6.5377e-007
11780	190.	-640.	0.	6.5377e-007
11781	180.	-640.	0.	-6.5735e-007
11781	180.	-640.	0.	6.5735e-007
11782	170.	-640.	0.	-6.6069e-007
11782	170.	-640.	0.	6.6069e-007
11783	160.	-640.	0.	-6.638e-007
11783	160.	-640.	0.	6.638e-007
11784	150.	-640.	0.	-6.6669e-007
11784	150.	-640.	0.	6.6669e-007
11785	130.	-640.	0.	-6.7182e-007
11785	130.	-640.	0.	6.7182e-007
11786	110.	-640.	0.	-6.7612e-007
11786	110.	-640.	0.	6.7612e-007
11787	90.	-640.	0.	-6.7965e-007
11787	90.	-640.	0.	6.7965e-007
11788	70.	-640.	0.	-6.8243e-007
11788	70.	-640.	0.	6.8243e-007
11789	50.	-640.	0.	-6.845e-007
11789	50.	-640.	0.	6.845e-007
11790	30.	-640.	0.	-6.8586e-007
11790	30.	-640.	0.	6.8586e-007
11791	20.	-640.	0.	-6.8629e-007
11791	20.	-640.	0.	6.8629e-007
11792	10.	-640.	0.	-6.8654e-007
11792	10.	-640.	0.	6.8654e-007
11793	-10.	-640.	0.	-6.8654e-007
11793	-10.	-640.	0.	6.8654e-007
11794	-20.	-640.	0.	-6.8629e-007
11794	-20.	-640.	0.	6.8629e-007
11795	-30.	-640.	0.	-6.8586e-007
11795	-30.	-640.	0.	6.8586e-007
11796	-50.	-640.	0.	-6.845e-007
11796	-50.	-640.	0.	6.845e-007
11797	-60.	-640.	0.	-6.8355e-007
11797	-60.	-640.	0.	6.8355e-007
11798	-70.	-640.	0.	-6.8243e-007
11798	-70.	-640.	0.	6.8243e-007
11799	-90.	-640.	0.	-6.7965e-007
11799	-90.	-640.	0.	6.7965e-007
11800	-100.	-640.	0.	-6.7798e-007
11800	-100.	-640.	0.	6.7798e-007
11801	-110.	-640.	0.	-6.7612e-007
11801	-110.	-640.	0.	6.7612e-007
11802	-120.	-640.	0.	-6.7407e-007
11802	-120.	-640.	0.	6.7407e-007
11803	-130.	-640.	0.	-6.7182e-007
11803	-130.	-640.	0.	6.7182e-007
11804	-150.	-640.	0.	-6.6669e-007
11804	-150.	-640.	0.	6.6669e-007
11805	-170.	-640.	0.	-6.6069e-007
11805	-170.	-640.	0.	6.6069e-007
11806	-180.	-640.	0.	-6.5735e-007
11806	-180.	-640.	0.	6.5735e-007
11807	-190.	-640.	0.	-6.5378e-007
11807	-190.	-640.	0.	6.5378e-007
11808	-210.	-640.	0.	-6.4587e-007
11808	-210.	-640.	0.	6.4587e-007
11809	-230.	-640.	0.	-6.3691e-007
11809	-230.	-640.	0.	6.3691e-007
11810	-250.	-640.	0.	-6.2682e-007
11810	-250.	-640.	0.	6.2682e-007
11811	-270.	-640.	0.	-6.155e-007
11811	-270.	-640.	0.	6.155e-007
11812	-280.	-640.	0.	-6.0936e-007
11812	-280.	-640.	0.	6.0936e-007
11813	-290.	-640.	0.	-6.0287e-007
11813	-290.	-640.	0.	6.0287e-007
11814	-310.	-640.	0.	-5.8882e-007
11814	-310.	-640.	0.	5.8882e-007
11815	-320.	-640.	0.	-5.8122e-007
11815	-320.	-640.	0.	5.8122e-007
11816	-330.	-640.	0.	-5.7323e-007
11816	-330.	-640.	0.	5.7323e-007
11817	-340.	-640.	0.	-5.6483e-007
11817	-340.	-640.	0.	5.6483e-007
